tmass_id,source_id,phot_g_mean_mag,bp_rp,parallax,parallax_over_error,ruwe,teff_gspphot,Assoc,assoc_age_myr,v_est,distance_pc
16262189-2444397,6049117499731769856,17.17165,4.6357336,6.6677392048138575,49.03253,1.1239794,,ROPH,1.0,16.374656253975107,149.9758717734547
16282157-2455328,6049050012909538688,18.3193,2.7729893,0.4404558621445908,2.4094193,1.0074655,4348.1875,ROPH,1.0,18.709916805819052,2270.3750499107323
16262335-2420597,6049163060744821760,12.974802,3.1454353,7.185689596852687,232.63846,1.0107818,,ROPH,1.0,13.300469715962693,139.16548808871417
16273832-2436585,6049096093613205376,17.168415,4.6019983,7.170476425725214,54.650135,0.94461596,4219.577,ROPH,1.0,16.41622760411978,139.46074718443288
16273832-2357324,6050679390358862464,13.635361,2.7953634,7.086601152245313,340.0476,1.239705,,ROPH,1.0,14.023849352606328,141.11137038990276
16090261-1859440,6248783275121192704,7.7270246,0.3272357,7.372142377209317,249.33746,1.1298873,,USCO,10.0,7.763809272115274,135.64577958931721
18030409-5138561,6702775508886369408,12.313469,2.5572243,20.33003380753315,887.41614,1.2260325,,BPMG,24.0,12.714365201169976,49.18830974247849
14590969-4206151,5908713025970995584,3.1182818,-0.095516205,,,,,UCL,16.0,3.1368467254480965,
15444712-3811406,6009518657190466560,11.416923,1.6527348,7.693831574277685,129.04265,3.4800887,,UCL,16.0,11.711935845631512,129.97425149560573
14525108-3748113,6198599507144514432,4.9827056,-0.22218704,6.964374644907447,41.941986,1.2576667,15463.751,UCL,16.0,5.007834772387547,143.58791004031195
14502581-3506486,6203184642432221824,10.355242,1.2081451,6.673441258122735,116.45808,3.118976,5522.5703,UCL,16.0,10.553067707005098,149.84772643092148
18504448-3147472,6736232346363422336,10.494381,1.8189726,20.21943980326989,1517.2672,0.9611527,,BPMG,24.0,10.821529091966193,49.45735439407574
16055065-2533136,6043761503721863808,10.54826,1.1682568,9.4801091447744,544.4574,1.0925483,5258.457,USCO,10.0,10.73714250638595,105.4840176129425
16255752-2430317,6049135813472323072,14.363927,3.3684502,7.295934490622173,210.0323,1.0040137,,ROPH,1.0,14.617149187590531,137.06263416774775
16262152-2426009,6049137943776073216,17.449875,4.7763643,7.337088917685471,48.136024,1.1420726,,ROPH,1.0,16.45458786438738,136.29383686349763
16264125-2440179,6049119698755044480,14.953259,4.1150455,7.1200961358221155,31.97004,4.5752645,,ROPH,1.0,14.736486499735205,140.44754184832868
16263682-2415518,6049167905467933056,17.448166,3.747921,7.32117189473649,52.863987,1.30062,4436.981,ROPH,1.0,17.51012867217922,136.5901544695247
16275525-2428395,6049099460869770240,18.827555,4.4811535,,,,,ROPH,1.0,18.227353154280962,
16283266-2422449,6049107428032112384,12.519741,2.9242935,7.2413827059918985,237.11342,1.3177054,,ROPH,1.0,12.891745812497179,138.09517333927784
16264897-2438252,6049119831897974784,19.420156,3.2267265,7.54680679167487,18.21285,1.0446897,,ROPH,1.0,19.722567873869455,132.50637357022745
16260160-2429449,6049137325300811520,16.91015,4.707756,7.429374997753176,15.205449,4.0918818,,ROPH,1.0,16.013946870819105,134.6008244707562
16285694-2431096,6049101866050768384,16.83747,4.509365,6.975663073646291,60.383987,1.0724311,,ROPH,1.0,16.20296230800077,143.35554762929283
16264864-2356341,6049367398109200256,14.361319,3.1016655,7.209968728874308,273.79498,1.0997478,5806.024,ROPH,1.0,14.698078179628345,138.6968567554564
16255582-2355099,6049381588681160320,12.960903,2.4920835,8.388778990323939,14.919707,3.801653,,ROPH,1.0,13.36150814850465,119.20685968165962
15582981-2310077,6237174395139447808,15.626035,2.9143066,7.085715105846576,143.27936,1.2005805,3220.2583,USCO,10.0,15.999580908170943,141.12901592316044
16270145-1827225,4323764712422936704,4.1996417,0.6086948,6.540214139318613,33.353333,2.8839204,40873.3,USCO,10.0,4.2752473479003426,152.90019236345435
21443012-6058389,6409848126430574592,10.940127,1.8961668,21.545073777306566,1528.6146,1.1708897,,THA,45.0,11.280826631735447,46.414322379963274
18064990-4325297,6724105656508792576,5.6150017,0.34594917,22.74167514155442,221.81314,1.1373377,7599.6206,BPMG,24.0,5.653804928617053,43.97213458443804
15371129-4015566,6002930898917300096,10.334026,1.1383028,6.729336458104298,102.4959,2.9562023,5311.035,UCL,16.0,10.516218444051884,148.60306156867466
16000732-3823480,5998019895874780928,3.4078684,-0.2772143,7.594244118996563,17.571537,2.9783356,24444.342,UCL,16.0,3.4378536542729368,131.6786745765201
18521730-3700119,6731011315385156224,11.715565,1.4940596,6.798592086153917,274.04147,1.5769418,4725.679,UCRA,10.0,11.977094226432584,147.08927779865044
16270456-2442140,6049072282316129280,17.365013,4.279381,7.06544998795591,52.873363,0.99915504,4479.6436,ROPH,1.0,16.98996544297402,141.53380205148233
16265861-2446029,6049069808415587968,20.015415,2.7933083,0.3596369704374305,0.5024754,1.0630695,,ROPH,1.0,20.404108116234973,2780.581759388332
16274270-2438506,6049095711361647360,18.967216,3.747715,6.951184672033431,18.847113,1.0816355,,ROPH,1.0,19.029308485913248,143.86037016442404
16270405-2409318,6049174914854560640,15.633049,3.515894,7.341254153696018,149.59349,0.97883403,,ROPH,1.0,15.822712276979614,136.216507297536
16021356-2241148,6243172677747745664,7.307223,0.16275692,7.012415844112114,223.58336,0.8767635,,USCO,10.0,7.330329679379044,142.60420691388936
16115974-1927381,6245697981070158080,4.2813463,0.067061424,7.0567511406859245,32.2407,0.9718851,13405.724,USCO,10.0,4.3001714531548805,141.70827057149117
14385440-4310223,6099803508307589632,10.82741,1.4788055,7.607176119730361,45.2963,11.902979,,UCL,16.0,11.085617064732972,131.45482426867295
15250643-3810094,6006528088637041792,7.080086,0.10701656,,,,,UCL,16.0,7.100347741509205,
19020197-3707435,6719183147242324480,10.158801,1.0351973,6.535719078575079,371.81955,1.0488458,5334.763,CRA,4.5,10.318236770153609,153.00535227686385
18390529-3726217,6730059374535019520,10.769778,1.1970472,6.824293986030262,383.32327,0.85772717,5599.499,UCRA,10.0,10.965113000023907,146.53530490436958
15294727-3628374,6013480055841212416,11.366355,1.2972326,6.093063955950831,243.67838,0.8588628,4920.805,UCL,16.0,11.584209101048673,164.1210411099236
18530598-3610228,6731902740133823104,10.34118,1.1407576,5.994557456268225,41.866028,5.7253838,,UCRA,10.0,10.523919241736632,166.81798569706714
16181107-2911125,6038851737631487616,10.2081785,1.0063353,6.397966723911519,323.97092,1.0986352,5736.4053,USCO,10.0,10.361348364971061,156.29965630528176
20100002-2801410,6846651454393414528,12.449364,,,,,,BPMG,24.0,,
16263780-2439031,6049120519093106560,20.272028,2.8479404,6.32292448692142,7.0351305,1.1412462,,ROPH,1.0,20.654676502485064,158.15466435957578
16254964-2451318,6049110039371711232,12.1706085,2.0170555,7.48411785028437,410.918,1.3148441,5564.9463,ROPH,1.0,12.530382116707258,133.61628183901507
16271587-2438433,6049073072590136832,20.965994,3.1452293,,,,,ROPH,1.0,21.29171609256105,
16282479-2435434,6049094032030421504,16.384974,3.9891176,7.4256565235839975,90.82382,1.0775368,3423.002,ROPH,1.0,16.275057767038117,134.66822722327444
16281650-2436579,6049094616145974272,16.115408,4.385091,7.40860520945271,90.62026,0.96743995,,ROPH,1.0,15.626763504239811,134.97817358712683
16252243-2402056,6049374510575054336,14.164748,3.0719757,7.049124976913828,113.03,1.0407783,,ROPH,1.0,14.50847728305281,141.86157902931794
16122183-1934445,6245692620954228864,7.598705,0.25691414,7.297508861930056,235.75317,0.9421738,,USCO,10.0,7.628721649245348,137.03306414834807
16081474-1908327,6248759914794175232,10.982352,1.4071293,7.153383835865674,154.39818,2.774545,5081.0737,USCO,10.0,11.224776851150027,139.7939804356918
15413114-5330296,5885736875087999488,10.552282,1.2266655,9.705392380409199,564.9164,1.0033311,4937.3926,UCL,16.0,10.754269236525301,103.03550447054032
15075415-4730288,5903557519034439040,11.095563,1.2360792,7.702617664379703,160.45068,2.6930463,4904.8843,UCL,16.0,11.299666098158552,129.82599469066736
16100478-4016122,5996765181302424832,10.902494,1.2502928,7.19273614002432,60.670086,6.641764,4925.743,UCL,16.0,11.10979387035508,139.02915115090246
19094592-3704261,6719035052475592576,12.248378,2.1322956,6.375569200101003,168.53477,2.101859,5620.5615,CRA,4.5,12.623503512189407,156.84874065583946
15063319-3055065,6211629647647250944,5.9259467,-0.050343513,8.153965594779624,115.76464,1.2380486,,UCL,16.0,5.943646177292719,122.6397129563835
16245652-2459381,6049013595886120704,15.1392765,1.9465351,1.5688910934333622,49.434406,1.0197519,,ROPH,1.0,15.48826236540538,637.3928720645608
16275209-2440503,6049092485842195712,14.553407,3.3980703,,,,,ROPH,1.0,14.794901720248935,
16271382-2443316,6049071423321049472,19.184046,3.7724037,7.10555641267737,19.65574,1.0647479,,ROPH,1.0,19.23044341254257,140.73493220261417
16262753-2441535,6049118805401846656,20.795504,3.17704,,,,,ROPH,1.0,21.112545299453878,
16270659-2441488,6049072316675781120,16.888817,4.617626,7.06334118819123,61.43829,1.057994,3150.8008,ROPH,1.0,16.116003684120685,141.57605775462739
16275782-2440017,6049092623281148544,18.602232,4.2887077,6.996113200389425,26.243061,1.100847,,ROPH,1.0,18.217539796476473,142.93650936699208
16275076-2451131,6049055098150882816,17.935959,4.5751667,6.935110961847307,40.43439,1.0838759,,ROPH,1.0,17.218660458087655,144.19379956591638
16274747-2449431,6049055373029061120,20.97955,3.2512417,,,,,ROPH,1.0,21.274251912588152,
16273797-2357238,6050679390358863488,15.298077,3.515355,7.049522793982444,178.02359,0.9692627,,ROPH,1.0,15.487996209226548,141.85357352892197
16281673-2405142,6050662725885745536,15.347327,3.6519775,7.2403084098431485,153.25914,1.0312823,5001.387,ROPH,1.0,15.46636864241197,138.11566350412738
15510660-2402190,6236836157874420096,13.442897,2.372692,6.983465711616207,400.83835,1.1339242,3671.364,USCO,10.0,13.839285192280542,143.1953762351282
16060637-2336226,6242305850261767168,5.878273,-0.062524796,7.352862550408653,80.230255,1.5225816,12840.488,USCO,10.0,5.896132398717463,136.00145428319243
16165876-2118147,6244336167204228224,6.59186,0.03433609,7.796230932057287,234.74759,0.90127164,,USCO,10.0,6.60989770379838,128.26710864709054
16115974-1927381,6245697981073442176,5.313425,0.09478521,7.4647004025264225,64.23895,0.8997148,,USCO,10.0,5.3331923090213555,133.96384932763686
16090075-1908526,6245777283349430912,12.892171,2.1887903,7.278158531593608,300.19485,1.3960932,3879.665,USCO,10.0,13.27368320446669,137.39739188959965
19470386-7857431,6362543597150911616,11.114668,0.9557514,6.9163719084244235,565.28656,0.8396178,5330.9077,OCT,35.0,11.256999819440018,144.5844748143111
18494514-7156579,6418631162754209920,11.459445,1.0478668,6.799994576328206,484.37408,0.90778106,5502.355,OCT,35.0,11.621647800932053,147.05894082344548
23393949-6911448,6387058411482257536,8.341437,0.8864422,22.63674663857418,1508.0165,0.91262376,5525.0024,THA,45.0,8.46927307261604,44.17595937995562
17414903-5043279,5946515438335508864,8.195369,0.72684383,15.19827822211685,665.88403,0.99305075,5932.3823,BPMG,24.0,8.291847662798915,65.79692682193298
14375322-4925326,5899408305748518528,4.0019474,-0.19072032,9.348441614642457,46.381718,1.1412354,13984.841,UCL,16.0,4.024857211004883,106.96970053636541
14401764-4050299,6104772166995080320,6.6393223,-0.087632656,6.588365620971028,118.26396,1.1238153,11276.048,UCL,16.0,6.657682068433263,151.78271175736825
19022213-3655409,6731196617449019392,13.051369,2.0844803,6.477808955015638,448.1703,1.2477745,5872.769,CRA,4.5,13.420487783065358,154.37318496800066
19000157-3637054,6731268601100885888,12.992802,2.206748,6.490118510329311,270.25137,1.3266786,,CRA,4.5,13.376175370155684,154.08039135317108
18571798-3642360,6731065019657201664,12.504192,1.876873,7.292391261268229,69.74293,3.1370215,5470.627,CRA,4.5,12.841597656135189,137.1292302034393
15015808-3421317,6203928736924721152,6.1641893,0.34574413,7.641984204288507,146.1759,0.9394139,7617.381,UCL,16.0,6.20296999218484,130.85606738611457
16043056-3207287,6036418346602207616,10.502414,1.1115465,7.814019474568697,247.2412,1.8295164,5738.377,USCO,10.0,10.678654404841696,127.97510976963568
20100002-2801410,6846651450099142016,12.207484,2.7941027,21.548536054630244,81.06793,8.663286,,BPMG,24.0,12.596098414673628,46.40686483131762
16181616-2802300,6039266287870021248,7.059146,-0.010770321,7.4268090516681635,193.33217,1.048509,10520.412,USCO,10.0,7.076692191488268,134.64732875761578
16260302-2423360,6049142032584969088,12.21852,3.2244806,7.34389825154566,238.66002,0.9349498,,ROPH,1.0,12.521621460906415,136.16746389283531
16270907-2412007,6049171650679414528,17.828089,4.553711,6.961267585283425,41.504784,0.97481734,3894.2178,ROPH,1.0,17.138216281524258,143.6519983966807
16282151-2421549,6049107638486828928,16.584259,4.156972,7.183259547163224,79.22793,0.9444166,3936.0867,ROPH,1.0,16.329170978461946,139.21256686247887
16282373-2441412,6049081284567483136,17.8579,5.12286,6.947851095467382,30.288408,1.0589392,,ROPH,1.0,16.290774728853723,143.9293943205514
16271707-2447111,6049067987348832000,16.563864,3.899908,0.13928148354769054,1.7126952,0.9660159,7032.092,ROPH,1.0,16.52240659147231,7179.705259655681
16282430-2409316,6050661420215685376,16.284998,4.1345167,7.13531349781398,83.40827,0.9502288,6004.0103,ROPH,1.0,16.050603966281074,140.1480117595907
16273714-2359330,6050678703164091904,14.541073,2.4366264,2.1951684797498094,85.58262,1.0376071,,ROPH,1.0,14.9402922776318,455.5458996541228
15572986-2258438,6237356707903924608,15.850742,3.2200966,,,,,USCO,10.0,16.155182479094112,
16572029-5343316,5935776714456619008,11.349149,2.4291525,19.690114269172554,210.13573,4.047649,3503.58,BPMG,24.0,11.748104214034061,50.786906887870664
21204994-5302030,6463782435948431616,8.492327,0.9072399,21.409293944288002,1359.7522,0.9001558,5553.346,THA,45.0,8.62446482754946,46.7086865453029
15355324-4457300,6001046782644084736,4.680546,-0.24888992,6.8459509593973475,51.980003,0.9879382,17099.77,UCL,16.0,4.707874531493579,146.0717445875526
14513829-4334315,6100296776715953920,4.195675,-0.19169617,,,,,UCL,16.0,4.218647553082234,
19013892-3653264,6731200603178623616,7.2907505,0.25027227,6.4455368103834045,214.12642,1.007966,,CRA,4.5,7.320197088194831,155.14611574152445
16063554-3648081,5998676819707873408,4.1565685,-0.249609,7.368508935965101,29.060553,1.2493469,15350.951,UCL,16.0,4.183960549330941,135.71266706607088
15464121-3618472,6009975332460963840,11.040093,1.1884327,6.260263023195793,107.42674,3.0403156,5316.1694,UCL,16.0,11.233495863818082,159.73769732913098
18425797-3532427,6733646363730649856,11.720253,1.5287848,6.621244567591363,367.74072,1.1018205,5080.968,UCRA,10.0,11.989287616272415,151.02900818596012
16235672-3311578,6024816059387932416,6.996029,-0.021559238,7.232963360573144,201.05801,0.9294406,10838.456,USCO,10.0,7.013561966794354,138.2559194826005
15361135-3305342,6015986534331026048,6.2405806,-0.10400534,7.3997967114058305,126.347664,1.0671911,11627.298,UCL,16.0,6.259392197586461,135.1388475927493
15315022-3252519,6206717510730403840,6.448555,0.15132618,6.10979783763068,168.53317,0.97093564,12702.424,UCL,16.0,6.4710003909434155,163.6715365344707
18580415-2953045,6760846563417053056,11.101879,1.8776712,13.451679011408258,308.44952,2.3724053,,BPMG,24.0,11.439421970368336,74.34016223193464
15505874-2545046,6236363539673265152,4.593921,-0.058519363,6.781097417418729,47.251003,1.1064044,16284.998,USCO,10.0,4.61172205782521,147.4687559319354
16261684-2422231,6049162545348745984,16.642939,4.760419,7.276874127821952,75.68067,0.93644416,,ROPH,1.0,15.671082921183498,137.42164319933218
16255609-2430148,6049136569386567296,16.120829,4.6822824,7.410937464131802,85.15455,0.98846084,3619.824,ROPH,1.0,15.260271821976026,134.93569536106602
16261949-2437275,6049122310095142656,14.846023,3.6108694,7.390174885775965,163.11284,1.0812769,3539.1829,ROPH,1.0,14.987651090408411,135.3147950429052
16282373-2441412,6049081284565928192,19.237051,,,,,,ROPH,1.0,,
16261717-2412389,6049169138121857024,18.407202,3.98695,7.238600787873461,30.72301,1.1298162,3647.638,ROPH,1.0,18.299019560082932,138.14824567688
16272738-2431165,6049145812156155392,19.219156,4.3405285,5.747422654933496,10.081219,1.3443112,,ROPH,1.0,18.77955196281049,173.99103216145343
16274978-2425219,6049152649742577152,18.927628,4.4070454,8.1897415469916,17.731264,1.0233661,,ROPH,1.0,18.41419596627507,122.10397535284096
16265677-2413515,6049171096626943744,18.015116,4.285595,7.325059716418737,44.30283,0.92865425,4001.9666,ROPH,1.0,17.63365038559206,136.517658382846
16281099-2406177,6050662790309050112,16.092848,4.3419294,7.437115349843924,41.19472,2.532916,,ROPH,1.0,15.651727563416012,134.460735508289
16271187-2410312,6049171788118368256,16.81504,4.205001,6.660400300789053,64.6807,1.0060927,4645.3193,ROPH,1.0,16.514336786293946,150.14112588421008
16264612-2358101,6049366917072861952,17.110094,4.327794,7.024793391188106,66.12836,0.9535804,3818.4387,ROPH,1.0,16.684193392922374,142.35294112057431
16004056-2200322,6243446387421336064,10.809984,1.3169413,6.54868766336813,376.50714,1.1367348,5025.094,USCO,10.0,11.032264699255627,152.70235067000868
16070873-1927341,6247244203663970944,15.4140005,3.1577368,6.705546754556724,159.14088,1.0602108,3430.67,USCO,10.0,15.736372833062553,149.1302702975644
16052624-1948185,6247207266946218112,2.5550153,0.09424496,,,,,USCO,10.0,2.5747618402662864,
16105240-1937344,6245677605748460416,15.12121,3.303321,7.164898613383708,196.41797,1.1670942,,USCO,10.0,15.398437719001297,139.56931618432745
16101100-1946040,6245669050173377280,15.798522,3.38336,7.202067409861163,143.20052,1.0275234,3325.8237,USCO,10.0,16.04590529028998,138.84901974546742
17420886-8608050,5767017686883156864,8.798219,0.6150913,7.8254475391954035,151.95567,3.4827445,6376.724,OCT,35.0,8.874894572801171,127.78821850012912
23393929-6911396,6387058411482257280,9.406731,1.2699986,22.65239143465871,1808.9642,0.95407456,4521.048,THA,45.0,9.618462058237208,44.14544940583958
15255964-4501157,5999723314253334016,10.706568,1.0114889,6.634294768097129,492.17096,0.93816787,5433.549,UCL,16.0,10.860852395209507,150.73192177242126
16491330-4355279,5967419520883624192,9.961515,0.99017906,10.629139294149674,762.9426,0.8332765,5079.7153,UCL,16.0,10.111202667373998,94.08099492593954
16032418-3836092,5997906921059778688,4.8705945,-0.18828249,7.447632036987301,61.91779,1.2496321,13375.407,UCL,16.0,4.893348961891374,134.2708655628639
19010325-3703392,6730822302462396160,6.7159815,-0.021456718,6.5201076698377,160.04022,0.8710873,11418.338,CRA,4.5,6.733514483058794,153.37170038250184
15271814-3646032,6013454393412480384,5.425261,-0.20532274,7.029691215099577,60.023556,1.1559457,14976.169,UCL,16.0,5.449151114568097,142.25375900608955
15071481-3504595,6200792375707775488,10.258574,1.0925598,9.301797406068605,414.1376,1.1474416,5108.419,UCL,16.0,10.430608242648699,107.5061040727019
15124447-3116482,6210702308369949952,11.316068,1.3084097,7.044224484795192,353.67926,1.1672764,4810.5894,UCL,16.0,11.53643273186479,141.96026860848607
16355295-2812576,6044420729667868928,2.8028276,-0.01395607,,,,,USCO,10.0,2.8203657171691714,
20333759-2556521,6800238044930953600,13.08431,3.3590899,22.903079455111634,567.8066,1.9612122,,BPMG,24.0,13.341131609522009,43.66225083224844
16145343-2528371,6049497999479270272,6.0233116,0.10038185,6.782139249489565,147.16814,0.9778264,12590.523,USCO,10.0,6.0432991017327415,147.44610265489044
16260993-2433540,6049123650124940160,18.559507,4.682766,7.100099611666908,28.843433,0.9205652,,ROPH,1.0,17.69827965755917,140.8430944203651
16264285-2420299,6049163679220111744,16.348978,4.2083178,7.278054731698914,98.10776,0.96804535,,ROPH,1.0,16.045055340365483,137.39935145645302
16271513-2451388,6049065307289238144,13.786872,2.6868343,7.345550441441654,312.25375,1.1389309,3633.442,ROPH,1.0,14.183764773332454,136.13683657500522
16281271-2411355,6050660939179347840,19.2425,3.8704243,7.207951402484548,17.916157,1.1586598,,ROPH,1.0,19.222387681464816,138.73567455730966
16245729-2411240,6049336405625377920,15.253706,3.9227562,7.046450811453579,133.40987,1.1078217,,ROPH,1.0,15.19527404944959,141.9154162510523
16262097-2408518,6049357433785068672,14.602831,3.2331371,7.255517565037719,258.74454,0.95363843,7320.634,ROPH,1.0,14.903258026590251,137.8261427990632
16273956-2245230,6051097681519794944,11.147274,1.6348343,7.265011495499415,315.22556,1.1949329,5246.358,USCO,10.0,11.438626029816815,137.646031340692
16245136-2239325,6051770105896200704,9.341113,1.2371073,7.655700375220587,72.68895,6.319438,,USCO,10.0,9.545447405931064,130.62162192720174
16142888-2106274,6243044378479191808,6.401848,0.01191473,8.851997487403914,202.52267,0.88208747,10036.188,USCO,10.0,6.419554084447711,112.96885267115873
16035767-2031055,6244083039015457664,12.066961,1.8122997,7.000125933210199,322.64456,1.7787405,5093.6865,USCO,10.0,12.392893111423177,142.85457283786442
16085673-2033460,6243922063636859008,11.606925,1.699913,7.049943280382952,416.1108,0.9640905,4706.045,USCO,10.0,11.911417422007439,141.84511282276304
16034187-2005577,6247104943644463616,13.304721,2.515872,6.55179591957093,275.72473,1.2944515,,USCO,10.0,13.705603126744473,152.62990671197355
15050716-4703041,5903642971705779712,4.6614866,-0.14160013,,,,,UCL,16.0,4.681718210763096,
15350842-4110003,6002777448326587264,3.3973818,-0.26215386,,,,,UCL,16.0,3.4259127136653773,
18441936-3538311,6733635914056263296,4.8148513,-0.18394518,6.8441424315738075,49.043674,1.0071372,17135.629,UCRA,10.0,4.837335202990265,146.11034326035357
19560438-3207376,6747467224874108288,10.831621,1.8571386,19.487600568849505,1089.64,1.0739722,,BPMG,24.0,11.165591839133231,51.31468065896618
15565307-2912507,6041076668127513984,3.8667355,-0.27118206,7.321834395676366,24.853563,3.0163758,17061.025,USCO,10.0,3.8961267572218587,136.57779539380354
16084340-2602168,6043486660173351552,10.028559,1.1621304,7.242422267056148,124.52249,3.3916059,5517.6187,USCO,10.0,10.216071015433014,138.07535146752406
16273942-2439155,6049095406419962112,15.308198,3.611453,7.392533799295934,146.38939,1.0430734,7995.298,ROPH,1.0,15.449513469020458,135.2716168974757
16273084-2424560,6049147701941768064,17.958765,4.469595,7.047751224403899,38.838554,1.0458615,,ROPH,1.0,17.372414510738604,141.88923078575044
16275558-2426179,6049152374866183936,13.110239,2.4403143,7.596105107576347,358.66525,1.39924,6820.1978,ROPH,1.0,13.509582048724031,131.64641429231952
16064842-2040088,6244010505608714368,3.9183657,-0.025581837,7.095567842703005,25.991205,2.4159458,18076.186,USCO,10.0,3.935904340607465,140.93304752605357
16095933-1800090,6248997237510309120,14.62436,3.1671886,7.328929154146548,185.06874,1.3603514,3468.1926,USCO,10.0,14.944146707063364,136.44558147136976
14375022-5457411,5894194318558985984,10.305833,1.125701,8.599232975022783,607.9009,0.8741907,5075.682,UCL,16.0,10.485218633230456,116.28944150072299
19225894-5432170,6643589352010758400,6.9362173,0.610343,20.930631023118668,731.8816,0.9608335,6375.009,BPMG,24.0,7.0120980120536816,47.776868212690886
18530587-5010499,6655168686921108864,8.10166,0.9693513,21.162138650630606,949.605,0.9488588,5214.328,BPMG,24.0,8.246886062753934,47.254203202671164
16272794-4542403,5942410686571895424,10.772668,1.1487846,5.426496367375153,170.03035,1.91582,5630.8057,UCL,16.0,10.957198257113566,184.2809673682154
15083773-4423170,5907311870203075456,10.400722,0.90130043,6.83890145151411,405.1146,0.89159364,5520.882,UCL,16.0,10.531626581129434,146.22231466409028
14524198-4141552,6101033170325458560,10.750646,1.3439369,7.14247527503276,156.99945,3.6296015,5070.847,UCL,16.0,10.978978566784367,140.0074850095177
14591393-3752524,6198727978207576448,6.4444633,-0.11215782,6.312600589862654,110.892746,1.0716693,,UCL,16.0,6.463537298383368,158.4133172635523
18471904-3732552,6730228531826367616,7.0666795,-0.051805973,6.8338146021532795,131.94165,1.112899,11050.081,UCRA,10.0,7.084395309160885,146.331157372181
16243176-3733577,6018477134336825472,5.393765,-0.13467598,7.653596110702481,64.84052,1.1607801,11734.464,UCL,16.0,5.413694548574702,130.6575347765791
15182692-3738021,6007167351565715840,10.492735,1.0932322,7.594291484908483,177.3291,2.7407346,5147.185,UCL,16.0,10.664918286031819,131.67785329114884
22450004-3315258,6603693808817829760,11.823646,3.0713158,47.99616934587578,1605.875,1.1698489,,BPMG,24.0,12.16752457813147,20.834996076326
15543010-2720190,6233740654686482560,6.124674,-0.08330202,6.713118127527515,119.03482,0.9779226,12683.54,USCO,10.0,6.142930773875908,148.96207410673205
16211131-2535342,6048602103663486592,2.920874,0.42462492,,,,,USCO,10.0,2.96910509505346,
16281379-2432494,6049095131542056064,17.364376,5.0898933,7.084159242630089,41.474987,1.107404,,ROPH,1.0,15.856971076893895,141.16001147776805
16280478-2437100,6049094478707115264,20.287813,2.8082886,5.331179774733805,4.7191195,1.3408895,,ROPH,1.0,20.67497600135829,187.57574162839626
16280011-2453427,6049054002935211904,15.104919,4.1614113,7.235610691158929,124.78013,1.0413498,,ROPH,1.0,14.845692694985509,138.20533506893665
16272297-2448071,6049067776894321024,14.685496,3.277605,7.3402485327575615,181.74002,1.0535238,,ROPH,1.0,14.971541010131611,136.2351690868869
16271758-2405136,6049176770280443648,17.113092,3.9970322,7.243476813102017,75.116425,0.96870035,3615.439,ROPH,1.0,16.99681726117298,138.05524968219652
15583692-2257153,6237190612936085120,9.889212,1.0884342,5.975928341435297,328.20996,1.1259989,5554.3374,USCO,10.0,10.060334578958033,167.33801726943403
16015822-2008121,6247090512554207744,10.084859,1.288909,6.368519497777682,58.22394,8.795332,,USCO,10.0,10.300842301814036,157.02236608507732
20554767-1706509,6882840883188886784,7.131465,0.71893644,21.781474295144278,651.7491,1.032923,6003.394,BPMG,24.0,7.2264780109116105,45.910574575887594
15083849-4400519,6003584829149085696,10.18567,0.9406214,6.441630501470478,86.81299,3.2340035,5335.6567,UCL,16.0,10.324799972754658,155.2401988552002
16522014-3801030,5971244451311982336,3.542674,-0.22109938,5.663246363273698,20.58999,2.1646435,22974.4,UCL,16.0,3.567719846459648,176.57716720307744
19013485-3700565,6731197235924261504,10.692935,1.5160522,6.513805292895835,408.77493,1.0379057,5569.965,CRA,4.5,10.959227534645485,153.520093867502
19010860-3657200,6731210253964165632,11.454374,1.5737648,6.22910445663066,91.24788,2.1038694,,CRA,4.5,11.732995670055024,160.5367203202919
18572084-3643005,6731064950935554304,10.666576,1.1172152,6.95551790354059,478.73584,0.9638118,5064.554,CRA,4.5,10.844075680658971,143.77074631508987
16121821-2755349,6042226413691523712,4.5251393,-0.21075535,6.784806145380784,46.859283,0.84148055,15365.824,USCO,10.0,4.549416006147192,147.3881461861394
15413121-2520363,6238094097954087808,9.681233,1.2768288,7.7048123455185635,508.25284,1.0893308,5554.8496,USCO,10.0,9.894500807602615,129.78901434006258
16250792-2431572,6049133477010044288,17.002144,4.436118,7.201475652616697,65.657715,1.0322511,3631.386,ROPH,1.0,16.45524548879795,138.86042920059646
16274629-2431411,6049098906817732096,19.803915,2.7350845,6.916091185497182,12.84103,1.1336163,,ROPH,1.0,20.19766375523497,144.590343472765
16281370-2431391,6049103961995537664,21.00608,2.2256184,,,,,ROPH,1.0,21.3913196938523,
16264172-2453586,6049062730308724480,17.566103,2.030716,0.6248814722025362,6.1459866,1.0135694,9758.418,ROPH,1.0,17.92784932385208,1600.3034887164658
16252434-2429442,6049139455604590720,13.750892,2.239769,7.611919719129392,219.14879,2.0671597,3522.2073,ROPH,1.0,14.137467522234997,131.37290419484012
16252434-2355103,6049376503440534400,14.000796,3.04387,7.497037858341335,41.50785,1.8270097,,ROPH,1.0,14.350717783406465,133.3860144360059
16260544-2355408,6049369803290896896,15.532349,4.098898,,,,,ROPH,1.0,15.329962840514643,
