# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.2397 0.3252
# VIS  0.45 0.82
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 659652447760818560,5749.5205078125,nan,nan,129.55756172005923,18.577828378072464,12.628829426779774,2.5,0.02169502876500854,0.743158864981214,8.490571269376746,0.07166758075404442,1.836733107140303,20.393668441397903,769961.3824541724,12.00503444995571,38.0950130434777,44.54037504133021,41.06556816802987,84.15813542810187,99.03668006989436,16804.240673574433,29.01830353345705,42.709452582461495,44.98879655817973,4277.216457819173,330.6387638595595
Gaia DR3 664565168793818880,5764.6025390625,nan,nan,128.79889573630123,20.235171115233893,12.64010151483071,2.5,0.02229861271313329,0.8882325885878519,8.684838924578232,0.0710120215022622,2.1855254661706622,21.12095917246593,647081.7129625992,12.94796500382057,37.310247464874315,43.054910849069444,43.43537177125362,82.90674027733877,97.64772692111741,17057.884047090534,28.37881206542847,40.6550023721059,43.34514087017988,4104.337918987766,344.5655767841543
Gaia DR3 659661213791017600,4976.3330078125,nan,nan,129.19612936692064,18.579646551639193,12.67448939097687,2.5,0.015313263642840453,0.47686422391921207,7.533801504890631,0.0477942016144878,1.1747622426477977,18.2001417461774,1203829.6014567153,10.52256269439078,37.54798022118129,45.31301138874038,38.067868835429195,83.70422032713276,98.23545197734444,16895.36748381464,31.373913160373316,45.23617109469939,46.52549660130696,4477.394197957565,315.85638874911024
Gaia DR3 3017187866581304832,23082.4921875,nan,nan,83.76118125097135,-6.002022626826358,4.75797779995872,2.5,67583.29394661293,86620.81902233655,105698.29262409161,3686.7104122817204,4316.648851595402,5164.46977742916,327.61839357176626,19594.01079463903,37614.95261289472,62369.62100617803,1659.856404077605,3459.7261596795383,3953.1093048752446,408.76459497132237,6640.587167022692,11782.981231385846,19729.063795436577,131833.3144388792,10.727285196404248
Gaia DR3 3017175462715713920,19807.740234375,nan,nan,84.1487292175595,-6.06474999548235,5.759825569312472,2.5,15643.67913216696,23121.230180140974,26905.407197143315,1839.3289393991852,2280.023963265474,2603.6656991525356,620.2625872175677,7283.863810039021,15202.19601364164,24065.614492574114,1082.962948857279,2178.5025629943384,2464.4175456204002,649.1677294284508,2984.279580466218,5312.159921941905,8654.138816721259,87800.83821110544,16.107062201078385
Gaia DR3 3016904707975752448,22170.87109375,nan,nan,84.65822934338868,-6.573956393054274,5.953937451889009,2.5,22462.365739506644,28789.785225211726,35130.48222892563,2124.2935756707548,2487.6258769371957,2976.5639139370105,568.4992970543856,6512.376226004902,12501.918351782218,20729.51991925513,955.6018839570745,1993.9282493832259,2278.4547717362866,709.260006126373,2207.1031013754487,3916.2582713149313,6557.263205034494,75401.24864303257,18.755837440681102
Gaia DR3 3017271326397223424,20960.40625,nan,nan,84.36399983410828,-5.938398154664781,6.028482245791898,2.5,12214.515049878193,18052.953632008546,21007.62220677722,1624.7923835522436,2014.295573607115,2300.322711714839,702.0884029649043,5687.208448685484,11869.806995594054,18790.324700516623,956.5007097525015,1924.7633091691548,2177.4324364735594,734.7467377604761,2330.112215974577,4147.71082721199,6757.113075991255,77391.6304094916,18.27346904168142
Gaia DR3 3023415294281663104,14486.8046875,nan,nan,84.47243276705164,-4.814028283328329,6.176042995806529,2.5,5282.596411683503,11072.643974123957,11872.481204663705,1197.3988010857054,1591.8399933605522,1734.2487715857374,888.4143935770406,5038.417456914382,10581.19160974872,15800.8159888791,926.3548427209239,1795.6091388019831,2006.2337810030756,787.5954358957249,2310.7408893047987,4126.540037633755,6518.917619699006,76955.40138679795,18.37705394147564
Gaia DR3 3017294622299833216,16898.40234375,nan,nan,84.06262132442136,-5.647921367108114,6.550856983058742,2.5,7549.641581836427,11158.308689180076,12984.553009280316,1276.3105400503505,1582.7385331454207,1807.716688672128,893.523176922084,3515.1936211495804,7336.581771472247,11614.068681068353,751.0279496286504,1512.7361014015103,1711.4408951937069,934.8712978178173,1440.213713293686,2563.649068561676,4176.488517420341,60425.71397822697,23.404168015005578
Gaia DR3 3209634905754969856,17486.17578125,nan,nan,83.84111801341672,-4.494166531058133,6.593052472533531,2.5,7261.864452512902,10732.976438917554,12489.608004268452,1251.6394888432062,1552.1914457228413,1772.8510246646124,911.1076898858369,3381.2015212140586,7056.9260529383855,11171.363777984583,736.4776500779664,1483.5754343676558,1678.462416444407,953.2468182016476,1385.3156676670994,2465.92793020743,4017.2891881319783,59220.769044790715,23.88036469609972
Gaia DR3 3215640949363313408,16221.7353515625,nan,nan,84.02608048899218,-4.42577478397013,7.162251246283152,2.5,2129.9241207682962,4464.450744146555,4786.94227619835,757.5169262756607,1008.6583500639432,1099.256892674208,1402.0739155963386,2031.472033003939,4266.298895412415,6370.832916196534,586.305205163461,1139.1766253325184,1273.021745722403,1241.4348494556718,931.6825237851897,1663.806294577636,2628.404443085863,48062.83825092997,29.424262358158416
Gaia DR3 3017190477921606400,16592.927734375,nan,nan,83.86023915800398,-5.912339202204112,7.233518616783567,2.5,1994.6062871411957,4180.81631926625,4482.819395858611,732.7522933118711,975.8588268641922,1063.5509597576718,1449.1989245181135,1902.4090340455655,3995.253406747469,5966.082671709435,567.1662091612376,1102.2866293292548,1231.8215861505694,1282.9816898293043,872.4910908521872,1558.1017480343694,2461.417275953389,46425.19060609482,30.462202608327765
Gaia DR3 3209011104703994880,5123.880859375,nan,nan,82.56769196224894,-5.9878196953190965,7.5416604544839725,2.5,1.7306104996936247,53.892250018740064,851.4237259323334,5.239335391033611,83.40513443515175,433.5577422269401,16955.953274946867,1189.1950603953205,4243.440871172226,5120.996745769142,597.1387031459786,1048.373811030597,1191.7276675684807,1348.9592619476653,3545.685935943743,5112.312730214492,5258.02433757006,84313.45470024011,16.773284494165885
Gaia DR3 3016738200685420160,13216.404296875,nan,nan,83.02929447060342,-6.708307812080719,7.668142555599762,2.5,474.8499410429989,1710.8520475531352,1887.941126371258,347.4504850725836,612.9870122753952,661.0641067055911,2307.085687058138,1187.4642514083355,2719.9017272062865,3899.6118839426217,475.0235835154441,902.8564949638911,998.8602505651064,1566.3769051466538,645.2425938455054,1173.797014917595,1826.8433185464105,39853.81283060112,35.48502544497358
Gaia DR3 3209067866991398656,12252.693359375,nan,nan,82.28717793999823,-5.791006599704796,7.968887784061216,2.5,359.96336003574646,1296.9235085268697,1431.1671386239702,299.947419529901,532.128720938448,574.0937049811898,2657.6531330220737,900.1656837534927,2061.8407628770206,2956.1284002606685,412.5106724609614,785.5042242742848,869.1458695056182,1800.389506090391,489.1307169769164,889.8051383592907,1384.8515127924852,34286.940728759866,41.2464201329824
Gaia DR3 3016839321394790272,10557.138671875,nan,nan,82.7504740587773,-6.191335368681791,8.187553248275817,2.5,294.3012531471598,1060.3474024621985,1170.1032080549596,269.12629005626394,479.84927518663085,517.880424772455,2947.203706461901,735.963484568026,1685.7335708955052,2416.891242970474,372.10403357057515,709.7733566630758,785.4477795969727,1992.4861212343476,399.90676535739647,727.4928405210906,1132.2361686953222,30670.104529370812,46.11049046209779
Gaia DR3 3209652046973175424,16106.005859375,nan,nan,83.67965778444403,-4.392006703922666,8.279442689085759,2.5,761.1803260562974,1595.480345969298,1710.730559403678,447.90834012992053,599.205637875574,653.6655853670047,2360.1472899805376,725.9960715870046,1524.665950584309,2276.7725052343335,347.12493570013675,679.2263832294449,759.4233370592054,2082.0945671295713,332.95947039651037,594.6017538616796,939.324425451475,27418.846394621985,51.57815693699219
Gaia DR3 3016879041251212160,9998.0078125,nan,nan,84.46182069251006,-6.722089764583184,8.314675194744192,2.5,261.78414069992687,943.1904574941325,1040.819431026101,252.50842269836843,451.7325932578333,487.65551657002607,3130.643180236302,654.6474618571426,1499.4782033266983,2149.8508431081405,350.37748153539906,669.104809586144,740.5052038373923,2113.590490027739,355.72138347921134,647.1127325643213,1007.1362908640839,28718.4206763059,49.244127255921505
Gaia DR3 3017238783415594112,9997.0576171875,nan,nan,83.80837026477549,-5.826741295934057,8.474208182107603,2.5,226.011291926578,814.3033159347098,898.591273098312,232.90454879470983,418.63477190154464,452.08397243171504,3378.155990123278,565.189771294764,1294.574243663133,1856.0733480691313,324.8069626894772,621.2976664062375,687.6788013208613,2276.2254533375426,307.11199399279997,558.684664082255,869.5109399512872,26414.772912884484,53.53873633656249
Gaia DR3 3017196147278170240,7407.287109375,nan,nan,84.12172939006756,-5.770195485008344,8.622082750964429,2.5,3.0604533124882214,133.37217720736209,402.6250094131957,6.913399306470156,150.39951221863322,294.51298674759255,9403.046203482872,444.74814246796507,1312.2145515815582,1378.2171980026312,339.0963011658257,580.8895940103631,670.7557083026336,2434.565151373439,631.055391261984,1035.0258480950497,1266.1233994987217,36693.97460051921,38.540757107110565
Gaia DR3 3016911305045501184,9643.2587890625,nan,nan,84.75392438039297,-6.497361882059267,8.679997975740946,2.5,186.98820833920655,673.7057993578969,743.4406075625855,209.524586544718,379.2700082481291,409.7903723624364,3728.7777351692857,467.604170593327,1071.0532041173037,1535.6039379410583,294.403229908099,564.550661596423,624.9826108899035,2505.0250731688375,254.08607254389014,462.2222344415853,719.381281381503,23666.085512030208,59.756970017462606
Gaia DR3 3017205969867596672,3389.909423828125,nan,nan,83.24889395003277,-6.117343459826774,8.857560710475122,2.5,0.0021454543973442176,0.3532989324755522,30.26751818217037,0.00652343248180466,0.8090106865849762,58.85987903561223,1748077.7273076852,199.64311433347237,1560.0927304074453,6618.63990756784,205.82037507613094,690.720061448226,1071.614435032276,2047.4482229572534,6776.642928597189,10928.24288420164,13897.806667000936,122785.68968315878,11.51773929048564
Gaia DR3 3209837147173604352,10329.9375,nan,nan,83.32296601779225,-4.35355075303587,8.956117676889729,2.5,144.99944498998224,522.423140266781,576.4987880093375,181.22378618968392,331.7840970072314,358.7947535119903,4262.451320390656,362.60225076886314,830.5449928159369,1190.7794652054445,257.7419352343168,496.3007762065867,549.5939951970323,2849.5090682357195,197.030282421416,358.4288445316183,557.8420557261903,20338.67876230098,69.53320709280432
Gaia DR3 3017395708648362368,7531.70458984375,nan,nan,84.161128342099,-5.131546362731784,9.181260694088769,2.5,1.8285825938453453,79.68820852436312,240.56340969345254,4.197012293554454,109.02015619964084,222.3174722993089,12972.03757242236,265.7314550898252,784.0317898729083,823.4675459750587,259.4037050873912,447.3419723499221,517.0135886180798,3161.370159263441,377.04770711752826,618.415004824194,756.4929027135975,27564.983890367916,51.30471209407333
Gaia DR3 3017244422710493952,9448.96484375,nan,nan,83.6396102751689,-5.714773346568809,9.293193699140206,2.5,106.3006526621254,382.99402304603746,422.63746201615277,150.91321708682128,281.10472732300366,304.4044661433971,5030.913481394754,265.8276100032577,608.8814671510912,872.9732333578285,218.63728778537237,423.7844114562607,469.5202278079948,3337.1061420437777,144.44501920022125,262.7680410037076,408.9600109170944,16779.557331796903,84.28193511953923
Gaia DR3 3017188622495553792,10527.4140625,nan,nan,83.7028587101666,-5.998600331340854,9.319023277721325,2.5,103.8016123763925,373.9901508324854,412.7016053926253,148.76631963433138,277.5201265588816,300.55894380283365,5095.895493810395,259.57822310090495,594.5671682494359,852.4503558035216,215.87236562727247,418.67063848850563,463.87490920252145,3377.866590976433,141.04923645557378,256.5905820340193,399.3456998386478,16527.875571795787,85.56535631151525
Gaia DR3 3017183605973742976,9556.59765625,nan,nan,83.89495289416271,-6.083619866638706,9.418939056263088,2.5,94.67553940520001,341.10953049463825,376.4175354257318,140.6829777589242,264.02644236188223,286.0850289017277,5356.333061651201,236.75651781600607,542.2937667145509,777.504273818082,205.46548459756016,399.4384044142605,442.64879546786864,3540.504735509618,128.64841150733525,234.03154540872907,364.23585988506056,15581.01803875998,90.76515788987855
Gaia DR3 3209700154896986112,6725.17333984375,nan,nan,82.48131921468871,-4.931236565196775,9.495077707925416,2.5,1.1519985599124283,41.90385582145268,178.01029490361333,3.27861393025677,69.42839443831346,189.7489083566861,20369.38307178646,220.90902379652988,626.2450512572997,657.5951395867403,236.76446413270384,393.75881421370735,453.88920633258465,3591.5730932833153,359.3878302121874,551.7066200757546,637.8631336320773,25802.57817214384,54.80900214459436
Gaia DR3 3209631985177275776,5962.67529296875,nan,nan,83.61721855921924,-4.555497036068816,9.57477677305231,2.5,0.48428957309896437,21.23555866983352,167.0402676113665,1.7940335152142495,41.05862476164327,179.73051547021086,34443.763535262035,234.71796562663013,613.3146223637102,683.022638590119,242.33389414349836,390.0944398878118,447.9767097031618,3625.3107395732486,426.4503503876308,622.9100454123533,680.4600302690482,27665.55927785122,51.11819891909075
Gaia DR3 3017387870320888064,9584.322265625,nan,nan,84.62629202579092,-5.124892589832941,9.574813524968224,2.5,82.01400127993077,295.4908696199864,326.0769194043667,128.7506690536858,244.10757233166208,264.72497010965213,5793.403083996276,205.09362267364472,469.76950917675845,673.5238785929271,190.10690225054555,371.11082769779284,411.39253725023787,3810.7580184233634,111.44347370303069,202.73307746944263,315.52437373458804,14186.054115790728,99.69041079569202
Gaia DR3 3017124674725004032,3680.049072265625,nan,nan,85.2144817632214,-5.508496437319,9.585437416739328,2.5,0.0010974092217141003,0.18071393500619498,15.481966716528536,0.003336826390027307,0.41477102270473243,34.545615002247004,3409624.79285793,102.11831814858385,797.9941923713501,3385.462995047092,142.09266465135155,492.1375370456382,765.2007743412476,2873.61449984651,3466.282225020441,5589.843593552855,7108.788337261294,87433.27032301147,16.174775999438854
Gaia DR3 3209526874441202560,10042.7138671875,nan,nan,83.6761740323754,-5.12071719352916,9.6203056842013,2.5,78.64862547909267,283.36564945674274,312.69662632453355,125.41832533787301,238.5425189367753,258.7585075990593,5928.559691062567,196.67777777057444,450.4929111144478,645.8863907624446,185.81671185403152,363.21099561297143,402.6775628940514,3893.641931149149,106.8704841682146,194.41409556028836,302.5770955214859,13797.212947218073,102.4999445745485
Gaia DR3 3209537427177438336,6784.333984375,nan,nan,83.44270658693915,-5.1605106565639165,9.636917615555854,2.5,1.2018542757000257,52.3758754240779,158.11271718881179,2.7815346550357356,82.19660773374358,175.06179880728706,17205.254588536118,174.65466780807986,515.3127685427344,541.2323153252304,207.55646278044208,360.93533717683107,417.6297346279267,3918.1909242658535,247.81839249007893,406.45947314965565,497.21255836254386,21584.702503854773,65.51925198508218
Gaia DR3 3016986239338948224,10379.6318359375,nan,nan,84.24688116465228,-6.154539588261268,9.656236218580736,2.5,76.08848259783404,274.14162874651737,302.5178337899945,122.83297021445853,234.22359474095242,254.12842614712102,6037.878309984922,190.27559070635226,435.8286215299627,624.861720142462,182.48741485356814,357.0846702835826,395.91961675820204,3960.4432227515745,103.39167309436245,188.08559509720882,292.727710457062,13495.79397336102,104.78920804248885
Gaia DR3 3017191749231706752,6938.2802734375,nan,nan,83.85579992059698,-5.852424932604885,9.696342143071394,2.5,1.1378421085775166,49.58627492206945,149.69144858618597,2.6356422913595967,79.10531410244313,169.55031856787534,17877.60504359615,165.35235553070726,487.86660661839676,512.4056479653112,201.52481307141366,350.9176127235854,406.1144066408462,4030.044406711094,234.61929449887964,384.81096529821224,470.7304348432218,20887.33062786646,67.70676385456107
Gaia DR3 3209653700531846912,6377.529296875,nan,nan,83.73004099971888,-4.34415315756826,9.76412445972733,2.5,0.4067860432860179,17.837115164369706,140.30789285066822,1.509443401762825,35.585599046271824,162.2828983239118,39741.17621384422,197.15475580947341,515.1625027239834,573.7147608793819,220.88683238133288,356.70368693673345,409.8475990969939,3964.6732404645045,358.203150198055,523.2223173316692,571.5622608931656,25030.444311346877,56.49973866952093
Gaia DR3 3209834016140923008,4650.7744140625,nan,nan,82.93979501456433,-4.272589456419231,9.766074269067907,2.5,0.00122061992662866,0.2488096558300707,16.92837877596022,0.004328930703135122,0.5619904776914306,36.85310483581024,2516436.8766219392,74.29259742205775,710.4338946875698,1594.7398300844095,118.88079264723734,457.29727014632135,551.2996672778675,3092.54757178102,1477.696203012783,2284.9870230689644,3092.0177538730136,56117.78861113027,25.200807041291778
Gaia DR3 3017244663228786944,9203.1162109375,nan,nan,83.85905108641765,-5.804625906512722,9.767243127291202,2.5,68.69358147148569,247.498302845124,273.11667617119645,115.09956541557843,221.29435541875472,240.26957077573928,6390.644531791073,171.78305238793067,393.4712311049036,564.1325469439811,172.52192595854595,338.769422733418,375.7189995105542,4174.560829493628,93.34322458131108,169.80589846577882,264.27803710487024,12595.701060320489,112.27747908595661
Gaia DR3 3017346952181227776,6977.7314453125,nan,nan,83.88070887881999,-5.552462304537753,9.775008392113463,2.5,1.0583163417119283,46.12060379823021,139.22925251144275,2.45404638878913,75.1492994096281,162.46647499495987,18818.719182788638,153.79559139139252,453.7687597141862,476.59272471918246,193.7759775070287,338.06021963088835,391.3375404624138,4183.31847478892,218.22134334569859,357.91585666852257,437.8302648322183,19991.16303501336,70.74193531892979
Gaia DR3 3017208207547056128,9798.9482421875,nan,nan,83.36586071013333,-6.048949142268823,9.781730607922857,2.5,67.78305949198764,244.21775406892579,269.4965601240435,114.11807659332588,219.65199867754467,238.50932235971229,6438.427926390966,169.50609664397365,388.2558354806431,556.6550640068609,171.2561661754505,336.44561267546595,373.1563087282751,4203.394275606856,92.1059756885046,167.55514956770764,260.7750757462101,12481.645163303674,113.30345830779711
Gaia DR3 3016553482730436864,7054.4404296875,nan,nan,83.55235100327275,-6.8621961089983765,9.783747663671406,2.5,1.0498319690709768,45.75086143139035,138.11307125800258,2.434649750861981,74.71926122541569,161.6941362171021,18927.028174256782,152.56263385641827,450.1309596552643,472.7719481563419,192.93134758256818,336.6596199516234,389.7280357489332,4200.722268314542,216.47189365643172,355.04649579560146,434.3202414357033,19893.468794999735,71.08933977007372
Gaia DR3 3017144367152563328,5926.3017578125,nan,nan,83.76730991230217,-6.285373527969747,9.79685071142258,2.5,0.3947076496190741,17.307491047727165,136.14183555248752,1.4650066394562768,34.704326345235245,159.40805262549532,40750.353379709406,191.30078713655442,499.8661679232997,556.6798776801924,217.3568983281263,351.2150041187809,403.58169367940053,4026.6319655717452,347.5672920307444,507.68666848538095,554.591290265783,24596.22845733911,57.49717135803872
Gaia DR3 3017325649146578304,10467.4111328125,nan,nan,84.56044749927281,-5.420366886961142,9.887228053315033,2.5,61.506666399780165,221.60433655545674,244.54244384464837,107.1594963641028,207.99525296679354,226.01700141411635,6799.2588398105145,153.8106278640634,352.3051678347248,505.11141837239444,162.27307587071752,319.97028361437026,354.9896937681414,4419.827824003532,83.57739474372306,152.04032932807448,236.62852797601298,11674.334539768613,121.13868739632032
Gaia DR3 3017373718415827840,9638.9404296875,nan,nan,83.89912562789384,-5.205714272944985,9.898284169241396,2.5,60.88351854204232,219.35917719838184,242.0648896391043,106.449164857613,206.80386224746485,224.74031872526885,6838.42916183463,152.2523128250428,348.7358277378445,499.9939389721646,161.35501700062883,318.28821223956277,353.1351886658103,4443.185477785377,82.73063978953085,150.49994986912714,234.23115271705345,11592.064618637087,121.99841951358691
Gaia DR3 3016551730383786880,6753.0908203125,nan,nan,83.46594716562285,-6.921283707070981,9.943292991509828,2.5,0.9063619444713699,39.498549243923506,119.23854055720123,2.1059884191238005,67.19283347831865,148.0915409135101,21047.089238012628,131.7134261001232,388.6160679798526,408.162939257501,178.06023912124536,312.0291585587265,361.43049650629524,4532.312200902623,186.88884720425037,306.52584583780293,374.9660423270317,18173.448900391893,77.81756617163619
Gaia DR3 3209672907624629888,4902.6416015625,nan,nan,82.39763528478412,-5.106234853530973,10.015154030629253,2.5,0.17733803984801003,5.522413034599164,87.24656106250339,0.5518544660670598,12.714621805759592,121.0536864716825,111227.33998524999,121.85845460014055,434.83122657457375,524.7555848780012,182.91737223112997,330.61795742238405,377.0564169713426,4277.485631448487,363.33131799918937,523.865721851778,538.7969908092435,24982.37845031723,56.608443635002956
Gaia DR3 3209492759515639808,7415.72998046875,nan,nan,83.22061859380483,-5.156316932377774,10.023367966967385,2.5,0.8419216398076073,36.690290840555086,110.7609473307447,1.9579575096278363,63.64179739592753,141.60845109875274,22221.458542017725,122.34889644618863,360.98633576237603,379.14346826288556,170.9739001120483,300.31282191427476,347.97460630990696,4709.134806028318,173.60146866241914,284.73254459254144,348.3067963673922,17354.195339978425,81.49116306851789
Gaia DR3 3016737612274546560,6598.54931640625,nan,nan,83.09413772803748,-6.720948404598208,10.096426744422786,2.5,0.6620828242882104,24.08320997635828,102.30703657400468,1.899612628349197,45.562339379881664,136.62164502668784,31039.090214001393,126.9620253666604,359.9189327671267,377.9366245812716,175.62670970731924,295.9350449307906,341.82425590504056,4778.797194174259,206.54931171075836,317.07980366401284,366.59613971788065,18544.602410598018,76.26011769143614
Gaia DR3 3209711317514867584,4665.56298828125,nan,nan,82.74188473787989,-4.6888621890672395,10.103808180029496,2.5,0.0008943075375381386,0.18229454211490645,12.402858914040616,0.0031716847866891445,0.41211402843658196,28.35615664914859,3431607.430929086,54.43170999292184,520.5112362015016,1168.412721555263,98.55747360499154,390.16660111389444,470.83213885921657,3624.6402391584224,1082.658757010325,1674.1338342324802,2265.4183527282535,47677.85129608162,29.661856059551944
Gaia DR3 3017260709226477952,6060.46875,nan,nan,83.55901094870647,-5.615053426624517,10.182256485809464,2.5,0.2767663163860557,12.13589487760615,95.46172811259672,1.0298793414060454,25.642558104662243,128.4315374662828,55151.03277141323,134.13880939129015,350.502753406631,390.34013984901884,179.3571148216787,292.2760964125755,336.33349668634594,4838.622041731385,243.71181861932948,355.98643515171796,388.8756365750281,19915.343206697475,71.01125738558697
Gaia DR3 3016916046689401344,7932.53369140625,nan,nan,84.62237066902588,-6.427903808786019,10.213016762452176,2.5,0.706988181814992,30.809995592410377,93.0094643812263,1.6471602761965287,55.81076768886377,127.12209145733183,25339.43934004121,102.74023110432002,303.13162307957646,318.3787404911713,155.13312424381277,274.1731007223627,317.9667946251997,5158.104710662982,145.77863412336424,239.0989071750643,292.48421353542966,15525.401281215896,91.09030657289
Gaia DR3 3209545085102536192,7899.150390625,nan,nan,83.64362013717546,-5.051924477151468,10.25971146886973,2.5,0.6772270110456861,29.513026896450988,89.09416477111809,1.5784581707685865,54.00374273083564,123.73544313785848,26187.325004894377,98.41530794234589,290.37108162768413,304.9763607784735,151.42670035141586,268.0673980569488,310.96043484349116,5275.589544360246,139.6419787502523,229.03386847961744,280.1718823674499,15098.32936717641,93.66689042084212
Gaia DR3 3016903952061512192,6940.1318359375,nan,nan,84.66991140153054,-6.618438542320399,10.361421712237314,2.5,0.6166662413826852,26.87383561379061,81.12695273878947,1.4384862882148854,50.227686196182184,116.59531590040848,28156.056340110485,89.61455620267904,264.40475733105285,277.7039649104366,143.60542901530474,255.19637409992353,296.19471541086324,5541.667930671116,127.15454754557875,208.55260130067967,255.11761761226003,14198.66709433958,99.60185367941217
Gaia DR3 3209558695855512704,6619.09521484375,nan,nan,84.00272080561702,-4.935282915979481,10.433600971757924,2.5,0.4853361387617472,17.654063374140677,74.99560519843627,1.3966170245907417,35.39531524240813,112.35460496692274,39954.8231930616,93.06880785960784,263.83657555871844,277.04434451704685,147.69748533684626,251.5297327600428,291.0275991249815,5622.450860400837,151.4098262817313,232.43358979304244,268.73126504515244,15231.077547627401,92.85052603473825
Gaia DR3 3209531650444835840,5126.82373046875,nan,nan,83.7679217779302,-5.136839654253488,10.434382992827407,2.5,0.12053420809562658,3.7535076088180057,59.300278472394425,0.3754763126677678,8.840282778218407,94.06732060813685,159973.79245125272,82.82550285078966,295.5487587171746,356.6690988647295,147.5723326960995,270.4883286968468,308.98975577878974,5228.371845788929,246.9512617197454,356.0642712977205,366.2128478873423,19862.942833942914,71.19859198086235
Gaia DR3 3016953803745929600,7234.1083984375,nan,nan,84.01755951340441,-6.345579224940563,10.439028265479887,2.5,0.5741264468326295,25.019984423202768,75.53053174087317,1.340028533448763,47.490502909451024,111.35990291027429,29778.871052798524,83.43263062652179,246.16519223064984,258.5469739479708,137.862459082286,245.75679718433258,285.3691790425062,5754.524711324052,118.38298204433468,194.16591330504957,237.5187118978959,13539.741970511976,104.44907779284806
Gaia DR3 3017184636765899392,6068.19287109375,nan,nan,83.78765310826616,-6.033532435589597,10.44467639106944,2.5,0.2173428068696185,9.530240135487956,74.96548065363304,0.8098029003324582,20.72149522937406,110.13138151015539,68248.6252424659,105.33834363927899,275.2475562621068,306.53159942457347,156.87805702948768,257.5544899028984,296.75638474200076,5490.929561764864,191.38532252652826,279.5538562411636,305.3815344296884,17145.65488372936,82.48232989427167
Gaia DR3 3017322105781654528,6124.6123046875,nan,nan,84.90177575937163,-5.31179455736982,10.457487152024232,2.5,0.21479341705717117,9.418452230189738,74.08614981487084,0.8003484746126751,20.504359464627463,109.29151461770132,68971.36020331614,104.10274489091483,272.01895474571717,302.93604202830323,155.84424056526328,255.96045593886996,294.94031059259595,5525.1251885207075,189.14040907147302,276.2747426445534,301.7994670772058,17018.406124643523,83.09906062972851
Gaia DR3 3016905429530259840,6285.38623046875,nan,nan,84.64188706510129,-6.568753737869537,10.502645290650516,2.5,0.20604292741424135,9.034753000381555,71.0679470434748,0.7678892721693551,19.755108628246553,106.3693014238757,71587.23290192404,99.8616931703863,260.937148427838,290.59470152281995,152.244974827313,250.41322342101728,288.62048292298107,5647.519500179877,181.4349997841906,265.0195593748036,289.50442960779435,16575.54145429408,85.31929809187181
Gaia DR3 3017243632436515584,7971.7666015625,nan,nan,83.63510595325343,-5.762727508533841,10.519753291000224,2.5,0.5329881368230152,23.227208839852054,70.11848628104632,1.244706579810013,44.77186409905404,106.10381696901011,31587.104777327673,77.45437018830846,228.52653432274656,240.0211150104535,132.0875093430196,236.27404677331248,274.4974269757946,5985.47991912937,109.90039803854653,180.2531984686059,220.49960668676036,12878.956120723093,109.80808918958363
Gaia DR3 3016919551382685696,6873.26318359375,nan,nan,84.00546746881277,-6.837321130260727,10.526674862088804,2.5,0.5296011436005078,23.079606307106637,69.6729025590108,1.2368538108612304,44.54474817202342,105.66198998475967,31748.15484221999,76.96216893886772,227.07431096271466,238.49584674717696,131.6015636597133,235.47651703072728,273.583234927671,6005.751996869203,109.20201119352933,179.10773889949138,219.09839224723228,12823.447676553726,110.28341192196154
Gaia DR3 3209023023236451072,6559.79443359375,nan,nan,82.46424271565603,-5.810884259045545,10.563840146197885,2.5,0.43047403473817925,15.65845871189189,66.5181472778201,1.23988421360766,32.01180187153591,103.91151667524885,44177.88064690537,82.54836602486166,234.01264839258175,245.72741912423834,137.94499039041722,236.07133158289645,273.3593661772847,5990.6196694472155,134.2945509575988,206.15943717310515,238.35404513544853,14078.835775386378,100.44960996317067
Gaia DR3 3016839317097041152,4427.2802734375,nan,nan,82.7561029566846,-6.196793650531859,10.5736839150515,2.5,0.0005801450581507263,0.11825605096311995,8.045842178328378,0.0020575128913095037,0.2675688316731796,19.379821792268828,5285419.656428737,35.31032249377682,337.6601546102351,757.9594690174675,74.82788288632196,312.2216006722765,377.5109573648029,4529.5186474222355,702.3301282601144,1086.0251421860357,1469.5965390129645,37838.03530805041,37.375449091359336
