dist_bin_pc,v_bin,teff_bin_k,n
350.0,13.25,4800.0,152
120.0,11.0,4600.0,8
340.0,14.0,4200.0,21
70.0,9.75,5000.0,21
400.0,11.75,5000.0,4
160.0,12.5,4600.0,794
220.0,12.5,4800.0,129
40.0,15.5,3000.0,319
120.0,13.0,3600.0,9
300.0,13.5,4800.0,2029
30.0,10.75,3600.0,9
380.0,14.75,4600.0,2731
190.0,14.25,5000.0,6
240.0,15.5,3400.0,77
270.0,15.25,4200.0,2285
120.0,15.25,4000.0,2
160.0,14.5,3600.0,199
280.0,15.25,3600.0,91
180.0,15.25,4800.0,52
170.0,12.75,4200.0,10
290.0,15.75,4400.0,128
10.0,10.75,3400.0,6
90.0,12.5,4600.0,3
290.0,14.75,5000.0,13
200.0,15.25,3400.0,93
20.0,8.5,4600.0,20
140.0,13.0,4400.0,988
30.0,9.0,4200.0,3
140.0,11.5,4800.0,37
120.0,15.0,3600.0,1499
350.0,15.75,3800.0,211
290.0,15.0,4200.0,2312
90.0,14.75,4600.0,1
130.0,15.25,3200.0,61
110.0,12.25,4600.0,148
310.0,13.25,4800.0,384
440.0,15.0,4800.0,922
310.0,15.25,4000.0,288
350.0,15.0,4800.0,108
180.0,12.75,4600.0,954
90.0,12.25,4800.0,1
420.0,14.5,4400.0,358
40.0,14.5,3200.0,55
170.0,12.25,5000.0,782
400.0,13.25,5000.0,337
140.0,13.5,4600.0,13
270.0,14.0,4200.0,122
400.0,14.0,4400.0,105
120.0,12.0,5000.0,6
110.0,14.0,4200.0,17
150.0,12.75,4800.0,49
90.0,12.75,5000.0,1
320.0,15.25,4400.0,1664
210.0,11.5,5000.0,22
320.0,15.25,4800.0,29
390.0,12.5,5000.0,17
460.0,15.25,4400.0,5115
120.0,13.5,4400.0,10
350.0,12.75,4800.0,25
50.0,13.25,3400.0,5
380.0,14.5,3800.0,1
350.0,12.5,5000.0,64
190.0,15.25,3400.0,130
80.0,12.0,5000.0,1
230.0,10.75,5000.0,1
70.0,10.5,4600.0,66
250.0,13.25,4600.0,512
440.0,14.25,4800.0,3002
80.0,10.75,4600.0,44
410.0,15.0,4400.0,4137
20.0,11.5,3400.0,12
40.0,10.75,4200.0,31
290.0,14.5,4800.0,69
310.0,14.75,3600.0,3
480.0,13.0,5000.0,41
270.0,15.25,3400.0,10
300.0,13.75,4600.0,1452
210.0,15.0,3800.0,180
360.0,13.0,5000.0,286
140.0,12.5,4600.0,793
190.0,14.75,3800.0,151
150.0,13.0,3800.0,4
90.0,14.0,4400.0,1
320.0,15.0,3600.0,13
90.0,13.75,3800.0,511
350.0,14.75,4600.0,1372
110.0,10.5,4800.0,9
290.0,11.75,5000.0,4
270.0,13.75,5000.0,163
290.0,13.5,4600.0,375
210.0,14.0,4600.0,104
90.0,13.25,5000.0,5
390.0,15.0,4800.0,291
480.0,14.75,5000.0,1271
300.0,12.5,5000.0,134
120.0,14.0,4800.0,26
0.0,8.75,3000.0,2
10.0,9.75,3800.0,2
430.0,14.5,4600.0,2453
190.0,15.5,4800.0,37
440.0,14.25,4600.0,386
210.0,15.0,5000.0,17
460.0,13.5,4600.0,6
450.0,13.75,4800.0,266
260.0,14.0,4000.0,10
460.0,13.75,4600.0,44
240.0,11.75,4800.0,5
80.0,14.75,3600.0,192
210.0,11.25,5000.0,4
20.0,13.25,3200.0,17
50.0,10.5,3800.0,1
80.0,10.5,4600.0,6
390.0,15.0,4000.0,46
10.0,12.75,3000.0,26
430.0,13.5,4800.0,166
80.0,11.25,4600.0,318
330.0,14.25,4600.0,3078
300.0,14.5,4200.0,320
280.0,13.5,4200.0,2
60.0,12.5,3400.0,15
310.0,15.5,3600.0,140
170.0,14.25,4000.0,545
60.0,13.5,3800.0,16
260.0,15.0,4400.0,420
100.0,13.0,4400.0,7
430.0,15.75,3600.0,50
450.0,15.75,4200.0,2914
410.0,15.75,4800.0,73
420.0,14.75,4600.0,4407
170.0,15.0,4200.0,44
170.0,14.5,5000.0,20
180.0,13.75,5000.0,1
470.0,14.25,4800.0,1907
220.0,15.0,3600.0,182
190.0,15.5,3800.0,1138
370.0,14.5,4000.0,3
470.0,15.75,4400.0,6891
420.0,15.5,4000.0,232
190.0,12.25,4600.0,38
10.0,11.25,3000.0,15
300.0,12.75,4800.0,75
130.0,15.5,3600.0,966
60.0,15.0,3200.0,6
170.0,14.5,3600.0,164
280.0,15.0,4200.0,2403
30.0,8.25,4800.0,5
280.0,13.5,4600.0,740
50.0,12.75,3800.0,6
40.0,14.5,2800.0,1
290.0,13.5,4200.0,2
40.0,9.5,4200.0,1
190.0,14.25,4800.0,6
300.0,12.75,4600.0,8
80.0,13.75,3400.0,101
170.0,15.5,5000.0,18
230.0,15.75,4800.0,62
400.0,14.5,4000.0,3
230.0,15.75,4600.0,53
230.0,15.5,4400.0,73
210.0,14.5,4800.0,10
10.0,9.25,3400.0,3
210.0,12.25,5000.0,620
110.0,15.0,3400.0,1080
200.0,14.0,4800.0,15
40.0,9.5,4400.0,4
380.0,15.0,5000.0,68
10.0,12.25,3000.0,27
410.0,15.5,4600.0,432
140.0,15.0,4200.0,5
130.0,14.25,3800.0,503
90.0,11.0,4600.0,33
130.0,12.5,4800.0,24
310.0,15.0,4600.0,168
470.0,14.5,4200.0,10
140.0,14.0,3800.0,74
280.0,15.75,4400.0,129
410.0,12.5,5000.0,10
40.0,8.75,5000.0,47
100.0,14.75,3200.0,46
20.0,7.75,4800.0,6
30.0,9.5,4400.0,50
290.0,14.75,4800.0,42
310.0,11.25,5000.0,4
310.0,12.25,4800.0,3
70.0,14.0,3800.0,3
70.0,12.5,3800.0,16
440.0,15.5,3600.0,4
250.0,12.0,5000.0,60
350.0,12.25,5000.0,19
140.0,11.5,4600.0,19
0.0,12.5,2800.0,1
50.0,10.0,4800.0,60
370.0,15.25,4000.0,166
200.0,12.5,4800.0,557
100.0,15.5,3200.0,196
230.0,12.25,5000.0,266
70.0,15.0,3200.0,23
70.0,15.25,3000.0,1
260.0,14.25,3800.0,1
340.0,14.5,4400.0,2339
70.0,12.25,4600.0,1
20.0,14.0,3200.0,2
40.0,11.5,3600.0,7
380.0,14.0,4200.0,7
130.0,13.0,4200.0,118
150.0,15.5,4000.0,5
50.0,13.75,3400.0,6
120.0,14.5,4600.0,23
350.0,14.25,4400.0,458
310.0,13.5,4600.0,150
90.0,13.5,4600.0,13
20.0,7.5,5000.0,10
370.0,13.5,4600.0,135
10.0,7.75,4400.0,9
150.0,12.0,4800.0,670
260.0,14.75,3600.0,15
240.0,15.25,4600.0,33
50.0,13.5,3000.0,8
200.0,15.0,3600.0,323
150.0,12.25,5000.0,132
180.0,15.75,3600.0,2625
240.0,15.25,3400.0,23
160.0,13.5,3600.0,1
270.0,14.0,4600.0,1610
210.0,13.5,4000.0,3
430.0,13.0,5000.0,119
300.0,13.25,4400.0,28
270.0,14.0,4800.0,248
380.0,13.25,4800.0,152
200.0,12.0,5000.0,255
20.0,10.25,3600.0,7
20.0,9.25,4600.0,1
160.0,13.0,4000.0,5
80.0,11.25,4400.0,77
380.0,14.75,4400.0,2928
160.0,14.25,4800.0,12
10.0,8.75,3400.0,2
240.0,15.75,5000.0,77
190.0,15.25,4600.0,58
150.0,15.0,3200.0,1
290.0,13.25,4800.0,937
470.0,15.25,4800.0,640
180.0,15.5,3800.0,721
420.0,15.0,4600.0,2970
100.0,11.5,4800.0,231
80.0,11.75,4800.0,4
110.0,14.25,5000.0,28
400.0,15.0,4000.0,52
130.0,14.0,4400.0,8
140.0,15.25,4800.0,13
130.0,12.0,4600.0,432
0.0,6.0,4600.0,2
170.0,15.25,4800.0,29
190.0,12.0,5000.0,407
190.0,14.75,5000.0,14
70.0,12.25,4800.0,1
60.0,15.75,3000.0,16
160.0,14.0,3400.0,1
390.0,14.75,4400.0,2651
460.0,15.0,4000.0,19
440.0,13.5,4600.0,12
290.0,14.0,4200.0,106
260.0,13.5,4400.0,123
110.0,15.0,4000.0,1
450.0,12.5,5000.0,11
100.0,15.25,4800.0,1
40.0,11.5,3400.0,1
460.0,12.75,5000.0,17
420.0,13.5,5000.0,789
420.0,13.75,5000.0,2148
330.0,13.25,4600.0,95
60.0,13.25,3200.0,3
430.0,14.25,4600.0,450
80.0,13.75,3800.0,184
90.0,14.25,4800.0,1
160.0,13.75,3800.0,16
200.0,14.75,4400.0,64
170.0,13.5,4600.0,58
170.0,15.25,4600.0,33
210.0,14.75,4000.0,874
320.0,15.75,4000.0,2391
280.0,14.5,3800.0,3
70.0,10.25,4800.0,132
270.0,14.5,5000.0,18
250.0,15.25,3600.0,222
0.0,6.25,5000.0,1
50.0,11.5,3400.0,1
110.0,12.5,5000.0,4
410.0,15.0,4000.0,35
140.0,12.0,4800.0,773
170.0,13.75,4000.0,56
240.0,14.25,4200.0,349
430.0,13.75,4600.0,105
380.0,15.25,4000.0,163
450.0,15.5,4200.0,1356
150.0,10.75,5000.0,9
350.0,15.5,5000.0,17
90.0,14.0,5000.0,15
140.0,15.0,3400.0,375
310.0,15.0,3800.0,31
470.0,15.75,5000.0,81
150.0,14.25,4200.0,151
480.0,15.25,4400.0,4575
390.0,14.5,4600.0,3773
20.0,8.75,4800.0,1
280.0,14.5,5000.0,20
40.0,15.0,3400.0,1
80.0,15.75,3400.0,514
140.0,15.5,3800.0,25
100.0,14.5,5000.0,2
300.0,14.0,4600.0,2653
340.0,13.75,5000.0,2079
320.0,13.25,4800.0,261
390.0,14.25,4200.0,33
400.0,15.25,5000.0,48
100.0,15.5,3400.0,2580
240.0,12.75,4600.0,81
100.0,13.0,3400.0,3
240.0,14.75,4400.0,403
180.0,12.0,4400.0,1
180.0,13.75,4600.0,50
170.0,14.5,3800.0,96
180.0,14.0,4600.0,12
80.0,15.25,3600.0,22
150.0,12.75,4400.0,602
360.0,13.75,4800.0,1598
60.0,10.75,4400.0,143
490.0,14.25,5000.0,3877
130.0,14.75,3200.0,5
120.0,11.25,4800.0,73
230.0,12.0,5000.0,107
370.0,15.75,3600.0,159
160.0,15.0,4200.0,32
220.0,15.75,4600.0,57
30.0,9.5,4200.0,11
70.0,11.25,5000.0,1
300.0,11.75,5000.0,1
430.0,14.0,4200.0,2
210.0,15.5,4000.0,346
130.0,11.5,5000.0,559
370.0,12.5,4800.0,2
420.0,15.5,3800.0,33
320.0,11.25,5000.0,5
430.0,14.75,4600.0,4420
220.0,12.25,4800.0,57
130.0,13.0,4000.0,35
450.0,14.75,4200.0,108
300.0,14.5,4600.0,754
150.0,14.5,4000.0,631
210.0,12.75,4600.0,80
140.0,15.0,3200.0,9
80.0,13.25,3400.0,15
370.0,13.0,5000.0,234
60.0,11.75,4200.0,72
430.0,14.5,4200.0,38
480.0,15.5,4400.0,6891
140.0,14.0,3400.0,31
130.0,14.5,4000.0,98
490.0,14.75,4800.0,4635
360.0,15.5,4800.0,41
90.0,12.75,4200.0,329
40.0,9.25,5000.0,49
450.0,13.25,5000.0,219
130.0,14.25,4800.0,31
390.0,12.25,5000.0,5
100.0,13.25,4000.0,449
100.0,13.75,3400.0,64
220.0,15.0,4000.0,1558
450.0,14.75,4600.0,4278
90.0,13.5,4800.0,18
290.0,13.25,4600.0,81
200.0,12.0,4400.0,1
300.0,15.0,3800.0,30
430.0,15.25,4200.0,749
240.0,14.25,4400.0,2433
210.0,14.25,4800.0,9
90.0,13.25,4200.0,23
230.0,14.25,4800.0,15
130.0,13.0,3800.0,4
480.0,15.5,4000.0,113
260.0,12.5,5000.0,293
160.0,15.25,4800.0,32
310.0,15.75,4600.0,41
50.0,9.25,4600.0,1
310.0,13.0,4800.0,120
330.0,15.0,3600.0,11
430.0,15.75,4400.0,4619
110.0,11.25,4800.0,239
110.0,11.0,4800.0,23
420.0,15.0,4800.0,486
140.0,15.5,5000.0,2
330.0,14.5,4600.0,1960
290.0,14.0,4800.0,565
430.0,15.5,4000.0,212
80.0,9.75,4800.0,2
250.0,13.25,4800.0,1851
320.0,13.75,4000.0,2
370.0,13.75,4800.0,1216
480.0,14.25,4800.0,1586
160.0,13.0,4600.0,422
120.0,15.75,3400.0,3406
40.0,15.25,3200.0,8
280.0,15.75,5000.0,36
200.0,12.25,4800.0,64
220.0,14.5,5000.0,9
420.0,14.75,5000.0,332
10.0,7.5,4800.0,7
380.0,15.25,4200.0,1143
120.0,15.0,4800.0,5
30.0,8.75,4400.0,1
480.0,12.0,5000.0,4
190.0,12.75,4600.0,531
180.0,12.75,4200.0,6
50.0,12.75,4000.0,2
270.0,12.0,4800.0,1
250.0,15.0,4000.0,501
100.0,14.0,3600.0,305
360.0,15.25,4200.0,1631
360.0,15.25,4600.0,316
0.0,10.75,3000.0,3
220.0,14.75,3600.0,63
90.0,13.75,5000.0,8
110.0,15.75,3800.0,2
440.0,15.75,4000.0,334
100.0,10.5,5000.0,51
350.0,13.75,5000.0,2398
260.0,11.25,5000.0,3
320.0,15.5,4000.0,822
0.0,6.75,3400.0,1
150.0,14.25,3800.0,101
250.0,15.5,4200.0,418
380.0,13.75,4200.0,2
300.0,14.75,4600.0,291
0.0,12.25,3000.0,2
80.0,12.5,4200.0,256
60.0,14.25,3800.0,1
480.0,15.75,4600.0,878
170.0,15.5,4000.0,15
190.0,14.0,4200.0,903
180.0,14.75,4800.0,39
220.0,15.0,4600.0,21
100.0,13.25,3600.0,46
350.0,14.5,4800.0,551
440.0,15.5,4000.0,178
40.0,13.5,3200.0,43
120.0,13.5,3600.0,38
120.0,10.5,5000.0,16
290.0,13.0,4400.0,3
180.0,13.25,4000.0,6
420.0,15.75,3400.0,3
80.0,12.25,4000.0,13
230.0,15.5,4200.0,181
410.0,14.0,5000.0,3160
460.0,14.0,4400.0,13
60.0,11.5,3800.0,1
20.0,10.5,3400.0,8
40.0,13.25,3800.0,1
160.0,15.0,4600.0,29
220.0,13.0,4400.0,62
460.0,15.25,4000.0,49
370.0,13.75,4200.0,1
310.0,15.5,3400.0,9
330.0,14.75,3800.0,8
320.0,15.5,3600.0,109
50.0,14.75,3200.0,22
20.0,9.75,4000.0,14
420.0,11.75,5000.0,1
30.0,12.0,3400.0,16
110.0,14.75,3200.0,33
450.0,15.0,4600.0,4295
80.0,11.0,4800.0,174
70.0,13.0,4000.0,78
470.0,15.75,3800.0,31
260.0,15.0,5000.0,15
160.0,14.75,3800.0,754
380.0,11.25,5000.0,1
370.0,14.0,4200.0,11
470.0,12.5,5000.0,10
10.0,9.25,3800.0,9
160.0,11.5,4400.0,1
100.0,14.25,3200.0,14
10.0,11.0,3200.0,13
360.0,14.75,4600.0,1756
250.0,14.5,4200.0,923
50.0,10.5,4200.0,6
190.0,12.5,4600.0,55
40.0,9.75,5000.0,1
60.0,12.0,4200.0,51
180.0,15.25,3400.0,158
70.0,10.25,4600.0,6
320.0,11.75,5000.0,4
460.0,13.0,4800.0,1
160.0,13.25,5000.0,2
140.0,15.0,4400.0,8
60.0,14.75,3200.0,4
390.0,14.75,4600.0,3159
10.0,7.5,5000.0,1
180.0,13.75,4200.0,361
100.0,12.0,4800.0,5
10.0,7.5,4400.0,5
10.0,8.0,3800.0,2
100.0,12.25,4600.0,19
10.0,6.5,5000.0,2
260.0,12.75,4600.0,61
100.0,11.0,5000.0,366
220.0,14.75,4200.0,1734
460.0,14.5,4800.0,4380
70.0,14.0,3600.0,386
70.0,15.75,3200.0,24
340.0,12.25,5000.0,19
240.0,14.75,5000.0,5
420.0,14.5,4600.0,2925
360.0,13.25,4600.0,31
10.0,10.5,3600.0,2
90.0,12.25,5000.0,3
260.0,15.25,3800.0,183
390.0,14.25,4800.0,3277
490.0,15.5,4000.0,112
120.0,14.75,4800.0,13
200.0,14.25,4800.0,10
230.0,14.0,4800.0,45
130.0,15.5,4400.0,2
470.0,13.0,5000.0,55
0.0,9.25,3000.0,2
210.0,15.5,4400.0,50
140.0,11.75,4600.0,17
460.0,13.5,5000.0,440
150.0,13.25,4800.0,8
210.0,13.0,4200.0,5
120.0,11.5,5000.0,404
280.0,15.75,3400.0,75
290.0,15.75,4000.0,2343
20.0,12.25,3000.0,44
30.0,10.5,4000.0,16
110.0,13.5,5000.0,9
50.0,10.0,4200.0,3
180.0,15.75,4600.0,11
160.0,14.5,4000.0,1031
20.0,14.25,2800.0,5
150.0,10.75,4800.0,1
160.0,11.5,5000.0,145
150.0,15.5,4400.0,5
210.0,13.75,4800.0,33
160.0,14.25,3400.0,11
130.0,13.25,3800.0,17
170.0,14.75,4000.0,863
290.0,15.5,4200.0,2055
150.0,12.75,4200.0,22
280.0,15.0,4600.0,61
30.0,15.0,2800.0,15
20.0,10.0,4200.0,2
80.0,15.25,3000.0,1
120.0,12.75,4400.0,703
110.0,15.25,3800.0,6
460.0,13.25,4600.0,1
300.0,13.5,5000.0,1568
170.0,14.0,3800.0,22
310.0,14.5,4800.0,143
50.0,14.75,3600.0,1
120.0,15.0,5000.0,2
200.0,15.25,4800.0,66
400.0,14.25,4200.0,17
250.0,12.75,4400.0,2
20.0,7.0,5000.0,1
230.0,15.25,5000.0,19
310.0,13.0,5000.0,812
160.0,15.0,3800.0,1134
160.0,14.75,4000.0,497
200.0,13.75,4400.0,1799
30.0,12.25,3600.0,3
190.0,13.0,4600.0,1357
190.0,15.5,4000.0,54
440.0,13.75,4800.0,287
230.0,14.5,3800.0,21
420.0,15.0,5000.0,162
290.0,14.75,4400.0,3011
410.0,12.25,5000.0,6
470.0,15.25,3800.0,3
100.0,10.5,4600.0,5
480.0,13.75,5000.0,870
410.0,13.5,4800.0,216
220.0,14.5,4200.0,1628
10.0,10.25,3000.0,2
120.0,14.75,5000.0,16
330.0,14.75,4200.0,466
50.0,14.5,3200.0,18
170.0,10.75,5000.0,4
100.0,10.0,4800.0,3
50.0,12.0,3600.0,18
50.0,8.5,4800.0,1
340.0,15.25,3800.0,55
430.0,15.5,4800.0,132
80.0,14.25,3800.0,12
200.0,12.75,4200.0,1
440.0,15.75,4600.0,407
240.0,12.25,5000.0,156
140.0,15.0,3600.0,1353
80.0,13.25,4000.0,120
300.0,15.0,4000.0,176
310.0,13.25,4400.0,15
250.0,14.0,4600.0,816
410.0,11.75,5000.0,2
180.0,14.0,4200.0,1112
390.0,14.0,4200.0,5
140.0,14.75,4000.0,52
10.0,6.25,4600.0,1
410.0,13.0,4600.0,2
420.0,15.75,3800.0,73
280.0,14.75,4600.0,140
170.0,11.75,5000.0,277
410.0,15.75,5000.0,35
110.0,14.5,4800.0,15
350.0,13.0,4800.0,97
90.0,15.75,3200.0,771
240.0,13.0,4200.0,1
190.0,15.25,4800.0,47
220.0,12.0,4600.0,2
410.0,15.75,3400.0,3
90.0,14.25,3600.0,822
160.0,14.25,5000.0,10
60.0,11.0,4200.0,13
300.0,11.0,5000.0,1
90.0,14.0,4000.0,3
20.0,13.0,3000.0,61
240.0,13.0,4400.0,44
450.0,15.75,4400.0,5823
440.0,13.75,5000.0,1639
60.0,12.0,4000.0,53
140.0,14.75,4600.0,24
210.0,14.25,5000.0,5
250.0,11.5,5000.0,4
90.0,14.25,3200.0,6
320.0,13.5,5000.0,2271
270.0,12.25,5000.0,124
330.0,15.25,4000.0,243
260.0,14.5,3600.0,5
210.0,13.75,4200.0,99
30.0,14.75,3200.0,4
290.0,12.75,4800.0,107
250.0,13.75,4400.0,1017
10.0,9.25,3200.0,3
150.0,13.5,4800.0,6
330.0,13.0,4600.0,14
330.0,15.5,5000.0,10
250.0,14.75,4000.0,123
50.0,7.5,5000.0,1
10.0,8.5,4200.0,5
280.0,15.5,3600.0,325
320.0,13.75,4600.0,682
320.0,15.5,3800.0,146
400.0,13.5,4600.0,52
190.0,13.5,4000.0,7
390.0,13.75,4400.0,28
20.0,8.5,4400.0,14
20.0,10.25,4000.0,1
370.0,15.5,3800.0,68
60.0,11.0,4400.0,214
50.0,9.25,4800.0,4
440.0,14.75,4000.0,7
360.0,12.25,5000.0,5
370.0,15.25,4200.0,1318
460.0,15.75,4200.0,2630
90.0,13.5,5000.0,9
350.0,14.0,4000.0,4
370.0,15.25,3600.0,22
90.0,15.5,3200.0,286
40.0,14.0,3200.0,49
370.0,12.0,5000.0,2
190.0,14.0,4400.0,846
50.0,9.75,4800.0,125
130.0,14.0,3600.0,133
180.0,13.0,4600.0,1160
20.0,12.25,3600.0,2
350.0,14.0,4200.0,20
200.0,14.75,4200.0,701
170.0,15.5,3200.0,13
300.0,11.5,5000.0,3
190.0,15.5,4400.0,28
200.0,15.5,3400.0,197
90.0,13.0,3800.0,13
250.0,15.5,4600.0,37
470.0,14.0,4400.0,3
340.0,14.5,4600.0,2339
480.0,14.5,4000.0,1
220.0,14.25,4000.0,74
360.0,15.0,4600.0,732
120.0,12.25,4800.0,31
330.0,13.25,5000.0,1579
380.0,15.25,3800.0,19
270.0,13.0,4800.0,398
210.0,14.5,4200.0,1629
410.0,14.75,4800.0,1084
390.0,15.25,4600.0,685
280.0,13.75,4000.0,1
210.0,15.5,4800.0,58
90.0,14.25,4200.0,1
60.0,15.5,3200.0,2
350.0,13.25,5000.0,1058
200.0,11.0,5000.0,1
90.0,12.75,4000.0,52
120.0,10.25,4800.0,1
320.0,14.25,4600.0,2735
420.0,14.5,4000.0,2
40.0,14.25,3400.0,3
490.0,13.75,5000.0,788
150.0,13.75,4200.0,906
210.0,15.0,4600.0,30
50.0,9.75,4600.0,32
0.0,9.25,3200.0,3
130.0,15.75,3600.0,504
240.0,14.5,4600.0,58
460.0,14.25,4600.0,323
50.0,9.25,5000.0,68
80.0,13.5,4400.0,2
240.0,13.25,4400.0,78
140.0,15.75,3600.0,951
160.0,12.75,4800.0,143
10.0,7.25,4800.0,6
150.0,15.0,4000.0,32
30.0,12.75,3400.0,6
400.0,12.75,4800.0,3
270.0,15.0,4800.0,10
170.0,15.5,3400.0,600
370.0,15.0,4600.0,959
120.0,15.75,4800.0,1
150.0,11.25,5000.0,49
70.0,11.25,4200.0,8
180.0,15.0,4600.0,37
430.0,14.0,4400.0,58
110.0,10.75,5000.0,71
190.0,15.25,4000.0,342
260.0,14.5,4400.0,2569
130.0,14.25,5000.0,22
300.0,15.25,4200.0,2973
50.0,13.75,3200.0,29
490.0,15.75,4600.0,950
100.0,13.0,4200.0,416
170.0,15.0,4400.0,30
210.0,12.0,4800.0,39
200.0,14.25,4200.0,1322
440.0,15.75,3600.0,54
410.0,15.5,3600.0,20
200.0,13.0,4400.0,78
350.0,15.75,4600.0,68
190.0,12.5,5000.0,841
90.0,10.25,5000.0,38
130.0,11.0,5000.0,46
130.0,14.75,4400.0,6
250.0,12.5,4800.0,79
60.0,9.0,5000.0,1
400.0,13.5,5000.0,1137
280.0,15.25,4400.0,360
70.0,15.5,3200.0,41
260.0,15.25,4000.0,1358
130.0,11.5,4400.0,7
210.0,10.5,5000.0,3
360.0,15.5,5000.0,18
290.0,15.0,4800.0,24
130.0,10.75,4800.0,6
30.0,14.25,3000.0,188
380.0,15.25,4800.0,113
270.0,14.75,4800.0,25
80.0,12.0,4600.0,1
430.0,13.75,4400.0,6
490.0,15.75,3600.0,14
260.0,15.5,5000.0,22
290.0,14.0,4000.0,3
60.0,14.0,3400.0,57
160.0,12.75,5000.0,28
310.0,15.25,4400.0,1181
200.0,11.5,5000.0,35
440.0,15.75,5000.0,45
240.0,15.5,4200.0,258
220.0,14.0,3800.0,4
210.0,14.25,4200.0,1228
380.0,15.0,4600.0,1261
240.0,14.25,5000.0,11
50.0,13.0,3400.0,4
240.0,15.0,4600.0,25
110.0,13.75,4400.0,9
430.0,14.75,4200.0,132
360.0,15.75,4000.0,1082
120.0,13.25,4000.0,41
120.0,14.5,4000.0,8
160.0,13.25,3600.0,1
460.0,12.0,5000.0,6
20.0,10.75,3400.0,17
110.0,12.75,3800.0,4
150.0,12.0,4600.0,47
220.0,13.0,4800.0,1483
360.0,13.75,4200.0,2
390.0,15.0,5000.0,88
380.0,15.0,4800.0,192
310.0,15.0,4800.0,41
390.0,12.75,4800.0,8
110.0,14.0,3600.0,156
300.0,13.0,4800.0,117
130.0,11.75,4400.0,18
270.0,15.5,5000.0,18
270.0,13.0,4400.0,14
210.0,15.75,3400.0,380
200.0,13.5,5000.0,27
110.0,15.0,4400.0,1
490.0,13.75,4800.0,230
470.0,15.75,4200.0,2351
260.0,12.5,4800.0,79
280.0,12.5,5000.0,163
140.0,15.25,3200.0,40
450.0,14.0,4400.0,24
330.0,15.25,4800.0,31
100.0,11.25,4600.0,43
140.0,11.25,4600.0,8
70.0,11.5,4600.0,10
380.0,13.5,4400.0,1
280.0,15.75,4000.0,2047
250.0,15.75,5000.0,85
110.0,12.75,4200.0,197
130.0,12.75,4400.0,920
150.0,14.25,3400.0,35
80.0,12.25,4400.0,72
0.0,12.5,3000.0,1
320.0,15.75,3800.0,324
460.0,14.75,5000.0,863
190.0,15.25,3800.0,1385
470.0,15.25,4600.0,3357
50.0,15.25,2800.0,2
170.0,14.25,3600.0,49
90.0,11.25,4400.0,14
460.0,13.25,5000.0,204
490.0,14.75,4600.0,2620
90.0,12.5,3600.0,4
90.0,11.75,4600.0,152
250.0,15.5,5000.0,28
450.0,15.75,5000.0,59
140.0,12.25,4600.0,745
160.0,11.5,4800.0,26
60.0,14.0,3600.0,54
380.0,15.5,5000.0,28
440.0,14.5,4000.0,2
40.0,15.75,2800.0,19
190.0,13.75,3800.0,5
170.0,15.25,4200.0,25
350.0,15.5,3800.0,82
440.0,14.0,4600.0,210
110.0,15.5,3400.0,2776
150.0,14.25,4400.0,12
420.0,15.75,4400.0,4007
40.0,13.0,3600.0,1
110.0,14.5,3600.0,992
260.0,15.25,4200.0,1603
240.0,14.5,5000.0,14
290.0,13.5,5000.0,1171
160.0,14.5,4200.0,103
30.0,10.75,4000.0,14
100.0,12.0,4600.0,163
100.0,10.25,5000.0,14
150.0,15.5,5000.0,7
330.0,13.0,4800.0,112
120.0,13.5,4000.0,322
280.0,13.0,4800.0,230
380.0,13.25,5000.0,518
440.0,12.0,5000.0,13
370.0,13.75,4600.0,170
210.0,10.75,5000.0,1
130.0,15.0,3400.0,499
410.0,15.5,4200.0,1968
470.0,15.0,4600.0,5061
200.0,15.75,3400.0,527
40.0,13.5,3000.0,67
50.0,12.0,3800.0,4
60.0,10.5,4600.0,180
120.0,13.25,5000.0,2
80.0,13.0,3400.0,8
410.0,14.25,5000.0,1887
340.0,14.0,4800.0,2541
90.0,15.75,3600.0,6
90.0,13.0,4200.0,186
230.0,12.0,4600.0,1
190.0,15.0,4200.0,137
220.0,13.75,4800.0,75
130.0,15.0,4000.0,4
210.0,14.25,3800.0,14
70.0,13.5,5000.0,1
10.0,6.75,4400.0,1
70.0,14.5,3600.0,119
20.0,11.0,3600.0,14
150.0,14.75,4200.0,26
60.0,15.5,3400.0,3
340.0,15.25,3400.0,1
420.0,14.25,4400.0,170
280.0,12.5,4800.0,68
230.0,15.75,4400.0,42
130.0,13.75,3800.0,40
280.0,15.0,3600.0,35
10.0,8.25,4200.0,2
20.0,12.0,3200.0,25
370.0,15.0,5000.0,59
130.0,12.75,5000.0,3
270.0,14.25,3800.0,5
90.0,12.75,4600.0,3
30.0,14.75,3000.0,264
250.0,14.75,4600.0,59
330.0,14.0,4600.0,2105
100.0,14.0,4800.0,12
130.0,14.0,5000.0,8
50.0,14.5,3600.0,1
310.0,15.5,3800.0,191
360.0,14.25,4000.0,5
150.0,11.0,4800.0,9
110.0,14.25,3200.0,3
360.0,15.75,4200.0,4125
140.0,15.0,5000.0,27
350.0,15.25,4800.0,51
140.0,11.25,4800.0,20
370.0,15.25,4600.0,373
420.0,14.75,4200.0,168
380.0,15.5,4600.0,252
50.0,15.0,3200.0,16
350.0,12.75,5000.0,171
140.0,15.75,4800.0,1
0.0,4.75,4800.0,2
280.0,14.0,4600.0,2031
320.0,15.75,3600.0,344
370.0,15.75,5000.0,27
