cluster,pl_name,ra_in,dec_in,sy_vmag,st_teff,vis_waltzer_2026,nn_sep_arcsec,nn_dG,crowded_vis,NUV_median_snr,NUV_transit_uncert,VIS_median_snr,VIS_transit_uncert,NIR_snr,NIR_transit_uncert,pl_trandur,st_rad,st_mass,designation,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,logg_gspphot,parallax,pmra,pmdec,ruwe,nn_source_id,cluster_center_ra,cluster_center_dec,target,teff,r_star,m_star,ra_etc,dec_etc,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_max_snr,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_max_snr,NIR_min_flux,NIR_median_flux,NIR_max_flux
M45,Gaia DR3 66750358787790080,57.16836648275658,24.455551593101436,11.876041050064243,6464.29443359375,0914-0130,375.9863279412058,0.6761732,False,4.677494367518163,302344.2576850102,128.83109380865957,10977.268922931686,6770.8365936106275,208.86836402279047,2.5,,,Gaia DR3 66750358787790080,66750358787790080,11.764711,12.079422,11.274973,0.8044491,6464.2944,3.8617,1.5082426560854714,11.464202248427728,-3.811849158584375,1.2608839,66752794031389824,56.65833333333333,24.178055555555556,Gaia DR3 66750358787790080,6464.29443359375,,,57.16836648275658,24.455551593101436,11.876041050064243,2.5,0.0581979315234803,2.258122287737794,18.70852455001612,0.170816390886443,34.67738206133024,16.356590527763732,71.24022819164381,81.96071890526778,47.25878065844507,139.88081315623504,51.224226476651396,74.80285086029033,81.71391762836858
M45,Gaia DR3 66524168631480064,57.07983193664147,24.06155180762823,11.887020202706369,5079.94970703125,0914-0130,107.62799332711396,-1.7379332,False,1.882295107775899,751324.0386860039,133.4442592486497,10597.784950328656,8009.377538177774,176.56972163342985,2.5,,,Gaia DR3 66524168631480064,66524168631480064,11.6414175,12.287447,10.865975,1.4214716,5079.9497,2.646,0.6509305598252746,5.056569566179833,-4.846897362463982,0.9815605,66523893753437824,56.65833333333333,24.178055555555556,Gaia DR3 66524168631480064,5079.94970703125,,,57.07983193664147,24.06155180762823,11.887020202706369,2.5,0.0316534283677996,0.8722422412227994,15.578870856314602,0.0892287575275056,28.50687176064949,9.80566770929788,74.17878465951958,93.00755338715332,31.874146158559057,146.45663162759686,64.80538587367285,93.42711513160413,96.0899633784424
M45,Gaia DR3 68319529381414656,55.88201857417565,24.652775585853902,11.899914381312213,6483.8134765625,0914-0130,216.11450046009688,0.0776844,False,4.578427595531043,308886.3005616808,127.1950785996512,11118.4613268282,6654.799834589887,212.51030797686624,2.5,,,Gaia DR3 68319529381414656,68319529381414656,11.774526,12.124627,11.25011,0.87451744,6483.8135,4.0197,2.1610285839570818,13.14917909055167,-11.734756463781396,1.0797039,68301529175441408,56.65833333333333,24.178055555555556,Gaia DR3 68319529381414656,6483.8134765625,,,55.88201857417565,24.652775585853902,11.899914381312213,2.5,0.0569322328183722,2.2090122527116787,18.301648314425407,0.1671050862116563,34.046542064969316,16.000864561066408,69.69088335732792,80.17822298019736,46.4986343265465,138.13253477082142,50.11019311800004,73.17602549049056,79.93678918025849
M45,Gaia DR3 64888572066407936,56.92083446516574,22.945057188392745,11.900027604810257,6086.712890625,0914-0130,54.96534051445837,0.11032963,False,4.577962656843441,308917.67110835545,127.18735922481012,11119.1361389413,6654.253337327671,212.52776091946015,2.5,,,Gaia DR3 64888572066407936,64888572066407936,11.775968,12.123759,11.255748,0.8680115,6086.713,4.0559,2.1708965408820733,8.05047401219427,7.12263058903002,0.94710034,64888129687348736,56.65833333333333,24.178055555555556,Gaia DR3 64888572066407936,6086.712890625,,,56.92083446516574,22.945057188392745,11.900027604810257,2.5,0.0569262960812274,2.208781902970508,18.29973986871758,0.1670876780226704,34.04357337345774,15.999196034780224,69.68361618308587,80.16986221493302,46.49505180686934,138.1242856978904,50.10496776445093,73.16839489518223,79.92845359104885
M45,Gaia DR3 68380827154656768,55.37009035712104,24.801659570040076,11.904034705230014,5637.83642578125,0914-0130,377.41926376698416,0.5261383,False,2.7456460370154954,515074.9744531305,129.79191057023397,10896.006971157309,7353.370464929392,192.32181611384033,2.5,,,Gaia DR3 68380827154656768,68380827154656768,11.772692,12.141309,11.237897,0.90341187,5637.8364,4.3459,3.975219997944511,-1.2359905692640245,-17.655346332907257,0.9446549,68381892307391232,56.65833333333333,24.178055555555556,Gaia DR3 68380827154656768,5637.83642578125,,,55.37009035712104,24.801659570040076,11.904034705230014,2.5,0.042302747790959,1.2694218333655138,16.54952893067651,0.1201647839604762,30.82100350807292,11.90069239298722,71.27253611745876,86.52626304001075,36.79815972732836,141.89335391666654,56.57183210259736,83.26068024143116,87.70589615664737
M45,Gaia DR3 64881463898120320,56.88882544820548,22.761229771931173,11.932184668721147,5764.3115234375,0914-0130,220.74850764265187,-1.1325903,False,3.228947491245588,437979.7337080737,127.10093352101912,11126.69689510362,6997.349879231884,202.10702434224095,2.5,,,Gaia DR3 64881463898120320,64881463898120320,11.795283,12.174897,11.2448635,0.9300337,5764.3115,4.1356,2.504151580864383,6.5886492375635175,-15.314672236931544,1.2209791,64885037310906752,56.65833333333333,24.178055555555556,Gaia DR3 64881463898120320,5764.3115234375,,,56.88882544820548,22.761229771931173,11.932184668721147,2.5,0.0428465529129798,1.4624844736221974,16.659880773351293,0.1286726271832301,31.206990182006475,12.988046475562069,68.96710885719598,82.51575330296339,39.347965879208694,138.60705787009954,54.46886538445139,78.03566519425422,83.19806727057913
M45,Gaia DR3 68295958600907008,55.996394664317656,24.454525109192307,11.951089705909132,5763.6533203125,0914-0130,188.24496851188343,-1.301383,False,3.1742301249183495,445529.6266238646,125.81799809220718,11240.153108593197,6902.871435046775,204.8732293046846,2.5,,,Gaia DR3 68295958600907008,68295958600907008,11.8310375,12.169257,11.321008,0.84824944,5763.6533,4.2967,3.3065555378262568,-3.219592601405356,-34.707812764480074,0.86988354,68296890611072384,56.65833333333333,24.178055555555556,Gaia DR3 68295958600907008,5763.6533203125,,,55.996394664317656,24.454525109192307,11.951089705909132,2.5,0.0421069585665002,1.4372398465759568,16.372306796092968,0.1264531960611011,30.74943681296028,12.763853743776863,67.77663540400079,81.09141037478608,38.82553758168212,137.23139127942758,53.52865287822442,76.68865515779545,81.7619466025683
M45,Gaia DR3 66937688082500096,57.44236600401093,25.3978851221874,11.958010923596198,5695.974609375,0914-0130,208.23660025370725,-0.42584896,False,2.6144978842717137,540912.108164522,126.09461649310084,11215.495171044617,7075.511702070789,199.874386747067,2.5,,,Gaia DR3 66937688082500096,66937688082500096,11.833527,12.184553,11.314462,0.87009144,5695.9746,4.403,3.974615467873962,-0.7457967058333429,-1.247670818552714,1.3027754,66950160667520384,56.65833333333333,24.178055555555556,Gaia DR3 66937688082500096,5695.974609375,,,57.44236600401093,25.3978851221874,11.958010923596198,2.5,0.040251131256659,1.2078568769895432,15.746902884802768,0.11434088965413,29.543511852742274,11.323527585544412,67.81593054983362,82.32987577974832,35.3978992649619,137.91994031444253,53.828187488992945,79.22266859536757,83.45229855112655
M45,Gaia DR3 65258179772026496,55.729252935451825,24.12510685994274,11.967065744133908,8077.37841796875,0914-0130,312.55968171543424,0.59374046,False,11.91629789000786,118678.93664851662,116.9997364275983,12087.322634681645,4688.74894861929,301.6185293498264,2.5,,,Gaia DR3 65258179772026496,65258179772026496,11.869232,12.154133,11.420025,0.734108,8077.3784,4.0869,1.5603175416239192,-9.528393404720193,0.915734664732099,1.109107,65264574980717952,56.65833333333333,24.178055555555556,Gaia DR3 65258179772026496,8077.37841796875,,,55.729252935451825,24.12510685994274,11.967065744133908,2.5,0.1403585882895716,5.772104435665542,18.052355013278827,0.3451897756028882,34.00858160918585,16.0797153760167,60.06740508173758,63.28874405235448,47.57078693820317,125.64218814179571,28.96435181984464,47.528573578490224,58.14150569767478
M45,Gaia DR3 66592441430633472,58.05298113829297,24.329298369579742,11.972770259527913,5149.35302734375,0914-0130,99.00264558376578,0.681201,False,1.7407977825607732,812393.9360106139,127.4787599322537,11093.7191664294,7541.132518372658,187.5333126592869,2.5,,,Gaia DR3 66592441430633472,66592441430633472,11.801191,12.268606,11.178108,1.090498,5149.353,4.525,5.76906784754283,30.218370029524472,-19.614527735983422,1.2095419,66639342473511936,56.65833333333333,24.178055555555556,Gaia DR3 66592441430633472,5149.35302734375,,,58.05298113829297,24.329298369579742,11.972770259527913,2.5,0.0292496539534639,0.806003805430263,14.39580497373414,0.0824559663978354,26.63001105463354,9.061021256433223,68.54561713721554,85.94452139661455,29.912517654214422,140.02240663353663,59.88403812377942,86.33222144902916,88.7928519009849
M45,Gaia DR3 68154671356719872,55.251642892365226,23.757518807683496,11.975888578493423,5808.90283203125,0914-0130,384.0352200013338,0.063586235,False,3.10383239856732,455634.64155663614,124.15074398374612,11391.100181874424,6780.486616422494,208.57110151177608,2.5,,,Gaia DR3 68154671356719872,68154671356719872,11.854232,12.178776,11.322589,0.85618687,5808.903,4.3666,3.811928649027774,-33.49992771040077,-1.8381694248690008,0.8985238,68159309921397376,56.65833333333333,24.178055555555556,Gaia DR3 68154671356719872,5808.90283203125,,,55.251642892365226,23.757518807683496,11.975888578493423,2.5,0.0411561104380511,1.404784478988888,16.00259172273108,0.12359973355541,30.157933803070396,12.475623796584143,66.24612146710145,79.26022573421439,38.14856006245095,135.44362334479695,52.31988308956162,74.95689236341298,79.91562009141393
