# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.24 0.32
# VIS  0.425 0.797
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 659665096441437184,5990.50830078125,nan,nan,129.38765307200663,18.65427983102634,10.633555486778532,2.5,0.1827686796776844,7.0915583814877765,58.75350276572008,0.5352969229535316,13.915515719670285,83.23792703660396,101628.54118112437,51.36733173380524,223.727581130104,257.39492775109875,101.69788129001779,241.96471163546772,260.8938996547513,5844.709969541677,160.86798955854678,234.91587982548995,256.6198565012995,15340.94610921507,92.18555050679689
Gaia DR3 660926820393850496,4753.705078125,nan,nan,130.4625116951592,18.54856217037208,10.634428558198136,2.5,0.1003361454353417,2.764863993664865,49.3824502608293,0.28251975800266105,5.829955110343025,71.11371765339096,242577.09289461153,31.08234880401168,235.13450863306394,294.8185989462043,73.88498888319327,251.0902187816577,273.50422234700335,5632.292525113703,205.42238099645962,296.14854045273466,304.5893300526001,17727.782226653144,79.77385689265017
Gaia DR3 661148024092780544,5934.91015625,nan,nan,131.19362690950075,19.697499956065847,10.640080212956102,2.5,0.18167362588622132,7.049069493858205,58.401482681760385,0.5320996899101127,13.838383522592135,82.89083664492452,102194.9969853265,51.059565701508866,222.38712314570841,255.85275273492925,101.32508123837579,241.19691900798824,260.071725527573,5863.315203981762,159.9041531824139,233.50838744040817,255.08232530436783,15281.270446762768,92.54554896465997
Gaia DR3 661243273585807872,5948.7470703125,nan,nan,130.09448268223468,19.46470877122674,10.643846234975149,2.5,0.1810445581199864,7.0246612046587975,58.19926020683477,0.5302629439943565,13.794043717240339,82.69099603195018,102523.49429671268,50.8827655370156,221.6170797774746,254.96683041757097,101.11038244767174,240.75475658170285,259.5982503585797,5874.08357970766,159.3504649518661,232.69983529659703,254.19907068883148,15246.90563667009,92.75413622104362
Gaia DR3 661401122222444288,5966.9716796875,nan,nan,130.35751078400327,19.943513385163197,10.680923265762472,2.5,0.17496640272687083,6.788824332071832,56.245353660430496,0.5125139683472161,13.364483928915762,80.74288036010844,105818.79329535982,49.17449350179387,214.17679511692575,246.40690444431374,99.01523008223525,236.44045182039645,254.9786083539096,5981.267382483908,154.00063893113173,224.8874725635082,245.66492048582842,14911.67065870669,94.83937747427102
Gaia DR3 659687498990893056,6009.91650390625,nan,nan,129.8979079576271,18.876820119677618,10.682427497348028,2.5,0.17472416363203155,6.77942527810722,56.167482575769256,0.5118065233137162,13.347321185894392,80.66458278255261,105954.86110483749,49.106411946652976,213.8802696573168,246.06575674644446,98.93093743161234,236.2668975302952,254.79277835546844,5985.661034854696,153.78742670982552,224.57611828665586,245.32480005673577,14898.187966748092,94.92520604046207
Gaia DR3 659668394976319744,6564.2509765625,nan,nan,129.34272152787926,18.69626533629271,10.697704065382204,2.5,0.38065927841870145,12.656644017546714,58.800631202281664,1.0482638383181102,24.263036421722234,83.88059587726859,58286.75099819645,54.22938529181028,202.7832760196216,217.22551928963907,106.08373378550672,228.43063589161488,244.39661620415015,6190.997791750258,118.6518099111349,182.233226791625,210.70681171585966,12964.276403849522,109.08542199494978
Gaia DR3 661185789743653376,6739.92041015625,nan,nan,130.12560886588744,18.95340110719589,10.718515833475236,2.5,0.37343215663463436,12.416347477101475,57.684254046195434,1.0284811117558867,23.858416065219153,82.77087512352273,59275.2493923827,53.19979690660894,198.93327284183516,213.10131853710507,104.85901459980477,226.11228054431533,241.9330674905274,6254.474807687087,116.39911011175015,178.77338278467568,206.70637385623644,12797.087813046846,110.51057733082683
Gaia DR3 659632179812513664,5154.08154296875,nan,nan,128.7595121199024,18.749714266924993,10.721366994014064,2.5,0.09261515088671167,2.552104177846083,45.582407638028336,0.26081272702817954,5.395077276512714,67.09260734819803,262130.36253063995,28.690522362671633,217.0406078610774,272.1319311913097,70.0559991633943,240.6959670362911,262.26597768633223,5875.518313773267,189.6148663968247,273.35953200020447,281.1507920591061,16856.310504158562,83.89816751561378
Gaia DR3 664544969563603712,6552.42724609375,nan,nan,129.92530173443004,20.936345881777967,10.731761696447126,2.5,0.36890400281259755,12.265789657467367,56.98478783582786,1.0160839085249262,23.603995841915033,82.07036969349215,59914.15910444244,52.55470820866392,196.52105299481653,210.51730017427573,104.08523503828421,224.6477056906735,240.37681894210334,6295.25041453298,114.98768084415794,176.6056172022197,204.19989914540363,12691.525137717146,111.4297570250468
Gaia DR3 664324684984105728,5872.09228515625,nan,nan,129.70819688844887,20.067588056857815,10.75988754742164,2.5,0.12613474581836445,4.3053663551019845,49.04454813386707,0.3782412574356157,9.17959239050514,72.77884942584588,154060.60554887808,38.235139806914056,203.03030591976943,242.91577411183397,83.8678704153852,230.94642039332925,250.05640033512177,6123.556970333297,160.34934021964634,229.72697042945606,244.9244187523567,15117.643072110688,93.547225293476
Gaia DR3 664295242985769344,7320.673828125,nan,nan,129.41622041217272,19.75520245517158,10.788873263840893,2.5,0.41544734091685953,17.084850086582325,53.433159872491046,1.0177024904750394,31.476669600384618,78.5655898100769,44928.945162477256,47.59434443643812,177.79349323106464,187.32833342747375,98.61308606555679,214.8248202105216,229.1917420160642,6583.101342699648,85.73157575587346,140.67980984546665,172.0930242556172,10850.151951702393,130.34043842595258
Gaia DR3 661181597853518720,5471.9697265625,nan,nan,131.38752991642073,19.94631859715661,10.859996060231357,2.5,0.08151366347739646,2.2461914613373626,40.11858752182692,0.22959198975135517,4.765943526368018,61.04490164467447,296733.17666246556,25.251479509246078,191.0246315071958,239.51233084656286,64.26077574345899,224.92153679144454,245.2151007068652,6287.586251397551,166.8863275803387,240.5927830000473,247.4501291731702,15534.133671367486,91.0391008788455
Gaia DR3 663062071975866112,6162.572265625,nan,nan,128.52575902671254,20.130238780494,10.870031067679507,2.5,0.1469980393315324,5.703631386527317,47.254539047124986,0.4307952213943868,11.36064690199543,71.34130817937442,124483.54170084248,41.31395523498832,179.94065410172743,207.01878341528942,88.8395714589472,215.494541034757,232.55544304669783,6562.6421698775075,129.38365095165196,188.9392307428547,206.39540552437484,13287.064548585418,106.4353648017505
Gaia DR3 662747061894003200,4768.1875,nan,nan,128.79427387174053,19.176016735044826,10.882108541025486,2.5,0.07987031914813596,2.2009074458367506,39.309782586685984,0.22496943723762938,4.672423252509866,60.12066362582827,302672.40058216645,24.742400737826802,187.17350727176654,234.6836774172663,63.370800876616144,222.49284057066595,242.59037679103298,6356.2205361117085,163.5218401022816,235.7423472726215,242.461446917903,15330.689350079747,92.247225814783
Gaia DR3 661015262360288128,4852.65966796875,nan,nan,130.68730462087734,19.04621896763183,10.899190571763576,2.5,0.07862354246415776,2.1665512529940263,38.69615638731607,0.2214622200304583,4.6014034674867865,59.41416620672783,307343.9598083139,24.356171551884106,184.25172647492207,231.0202622683744,62.68965870040192,220.6326772298164,240.58016735584187,6409.810097622193,160.96926212669337,232.0624062740051,238.67662068952404,15174.903962721313,93.1942347607111
Gaia DR3 659666470830966784,6073.3583984375,nan,nan,129.4481486589816,18.6775134472838,10.90749523956175,2.5,0.14201227127968952,5.510179941353272,45.651795417637814,0.41621943992036087,10.99861892957281,69.58223371802353,128581.01289159071,39.912699823402114,173.83756341747193,199.99727727019402,86.92180714929972,211.54657748591032,228.3300507961263,6685.116720771748,124.99531437057239,182.53093315833428,199.39504263797096,12981.670256877955,108.93926084925904
Gaia DR3 659681795274332672,6520.55126953125,nan,nan,129.84900022629287,18.749531306665776,10.9135442480512,2.5,0.31203287093440213,10.374865905267269,48.199875340018835,0.860228458308266,20.347219605681495,72.9024384724304,69504.02019439593,44.45274748563719,166.22489291929787,178.06344483637412,93.90247274445413,205.3817097804706,219.9085849272236,6885.781425642656,97.26090230069501,149.37966879894435,172.71994960494857,11307.926655904997,125.06391360741566
Gaia DR3 664372758555300736,7156.21533203125,nan,nan,128.9425346110035,20.114333873309334,10.964544249162577,2.5,0.3533845754467557,14.532581869687808,45.450897518435866,0.8664389674354339,27.411342731800765,69.9855899912471,51592.27609570622,40.48432989177136,151.23331391168784,159.3437652803849,89.16247522532696,196.90754003768794,210.21373289294985,7182.119903089622,72.92432401663555,119.66396214368712,146.38442547184331,9662.758699505313,146.35712288308474
Gaia DR3 664465014452489856,5625.6767578125,nan,nan,130.39088708244162,20.680769358577255,10.967750892732706,2.5,0.10020331814547466,3.0069034866978943,39.201181937234175,0.28436242961260766,6.366949887212037,61.404246902534226,222117.9037726574,28.189394974971073,168.82460323626765,204.95639446830992,68.70365183060932,209.6383181345067,227.76312534042816,6745.9688427080255,134.00276781690428,197.22114677911858,207.75061372483165,13664.430984629817,103.49597169204098
Gaia DR3 661319483485360000,5730.3271484375,nan,nan,130.20118380595144,19.921865562126374,10.979962429165246,2.5,0.09908262149379045,2.97327359567385,38.76274702158258,0.28118729549214977,6.298276652948795,60.89014548971263,224539.76544694547,27.874118383874666,166.93643055825194,202.66411563690002,68.18563244186436,208.3754427959705,226.4037938830445,6786.853303811877,132.50405044917403,195.01538071341014,205.42708371109754,13562.173748286299,104.27631946182622
Gaia DR3 661436856350314496,4334.88818359375,nan,nan,130.6174181549817,20.271979668810847,10.984528785835604,2.5,0.00039752828621013255,0.07055462519371107,5.511499586972778,0.0011327261163604926,0.1490857809227676,11.202950196203817,9485905.051573725,8.196395623479914,208.843046038535,499.83469363117825,26.78632871571924,242.56030305358195,331.29994635638764,5830.358655433793,479.6946383464809,743.856912060018,1006.6664034753107,30736.609225636003,46.0107213515785
Gaia DR3 661249801936152064,6585.70947265625,nan,nan,130.47939155444357,19.63460143903793,10.99384423776357,2.5,0.28978796897689113,9.635239101867088,44.76369408740851,0.7991888051407151,19.04110217504568,69.11033960993609,74271.6230064924,41.28369992151734,154.3746784376803,165.36925700693058,89.65477275779715,197.345225698761,211.3727291481155,7166.190909182832,90.32714807954802,138.73035458750488,160.40670089636606,10734.37979402751,131.74618277992624
Gaia DR3 661253478428045568,5692.31689453125,nan,nan,130.48262437131152,19.68962092715769,11.009586417376056,2.5,0.09641572986379612,2.893245450006725,37.719415264419446,0.27363103886128837,6.134638113942929,59.65688106236426,230529.25634828277,27.123863173720732,162.44319690450942,197.20924145670764,66.94114671181528,205.33960022347367,223.13623552747632,6887.193511792118,128.93759310523512,189.7663786310687,199.89784193424768,13316.492981044194,106.20015077439719
Gaia DR3 661064809103912704,6428.94970703125,nan,nan,131.42075306598431,19.17605012274451,11.02210872784915,2.5,0.12778517676926873,4.958158273868895,41.07830045044607,0.3746131470720735,9.957306251563505,64.40641957382225,142027.72583709916,35.91415978572292,156.42214275054425,179.96112025425575,81.24847265465436,199.86116933947278,215.8254822146768,7075.979626492591,112.47301517145925,164.2445920293735,179.41921878164544,12080.029688314029,117.07037141979677
Gaia DR3 661001552824700032,4413.1376953125,nan,nan,130.39291299645024,18.93599763657292,11.042073976501682,2.5,0.0003770074741410057,0.06691252410447562,5.226990405697677,0.0010742540176086823,0.1413962030142439,10.658567958223744,10001778.91785843,7.773289394141716,198.06235684391652,474.0327213704845,25.63676962972327,235.84915241734177,322.35165466660976,5996.2630684828755,454.9323161028946,705.4582661567782,954.701265902431,29838.31822587541,47.395887116275446
Gaia DR3 661062369561546496,5883.26953125,nan,nan,131.37215167468588,19.087399399797167,11.07371370329928,2.5,0.09447225329585922,3.2246282195420766,36.73332787109848,0.2834523362347599,6.9651555263741685,58.8334393659102,203041.20374886855,28.63730995932658,152.06539929298094,181.9387702616014,69.40478987305879,197.807826522005,214.4646919104199,7149.4317855809,120.09825989476722,172.06063562021413,183.44320255763262,12469.04999496609,113.41790777517379
Gaia DR3 659680352165239808,6806.59423828125,nan,nan,129.72059504721202,18.79993300872588,11.123836506290386,2.5,0.30516216446893824,12.549484179012136,39.24872568715596,0.748722877585417,24.126355985694417,62.8424779883536,58616.95662667188,34.959889579869056,130.59620770022704,137.59991716140743,81.20165598771652,181.80104546609093,194.2176291185016,7778.907754613935,62.97316324917991,103.33476963597309,126.40899242717583,8674.483858379654,163.03143627467222
Gaia DR3 661212933936844416,5755.64111328125,nan,nan,130.1141535649122,19.277982340018948,11.12410769759697,2.5,0.09018756808407301,3.078378750901679,35.067328159880745,0.2706170519330134,6.66112416644283,56.802568423792124,212308.54237751174,27.338496241993106,145.1686402463376,173.6871373091288,67.26967725506968,192.8958678006275,209.19127395753827,7331.487079001568,114.65133531977226,164.25701460713537,175.1233377319268,12078.64519766017,117.08379037800128
Gaia DR3 664390763058258432,6432.69189453125,nan,nan,129.46395459368077,20.30693879725822,11.141419925664303,2.5,0.1144869535020647,4.442177489657152,36.80340390423969,0.3357049217714106,8.972699029797923,59.33937154764083,157612.94986899223,32.17667999847861,140.14375561032745,161.233101738631,75.64343479506694,188.29947361328823,203.45632230120304,7510.448835759755,100.76828301785166,147.15214585949255,160.74759434046496,11192.340031074707,126.35548584537598
Gaia DR3 661327416286790784,7805.82177734375,nan,nan,130.76993373948744,19.59502113171449,11.142670710821134,2.5,0.2999141834773434,12.33366628907028,38.57375155755189,0.7359021953206106,23.76174381901065,62.03661184419828,59516.40473632451,34.35867207211316,128.35029881837767,135.2335630265009,80.29713070717695,180.08275883695404,192.39843324436399,7853.131368636553,61.8901916288697,101.5576852855453,124.23509255797364,8563.006749635253,165.15385351451866
Gaia DR3 661344600452915328,5995.15380859375,nan,nan,130.57355281301992,19.723141876987917,11.14994372239428,2.5,0.11359166889142883,4.407439792281602,36.515602367675186,0.33308484107221115,8.906012882691389,58.98960907286427,158793.11887383225,31.925059306838197,139.04783556147765,159.97226362305406,75.25443884668903,187.49614462082104,202.59700329883137,7542.627424329716,99.98027800709332,146.0014204049308,159.49055287846846,11130.863318841,127.05335802473496
Gaia DR3 661263477111886592,7560.4833984375,nan,nan,129.7471275749627,19.424463717791692,11.16109887919422,2.5,0.29486670546468924,12.126093880564301,37.92456531169022,0.7235695201951494,23.409699398104678,61.25589287080328,60411.436230898136,33.780424522039944,126.1901965394793,132.9576171941468,79.41946149017879,178.4149889743209,190.63277535779332,7926.540087820995,60.84859573692593,99.84849575155462,122.1442481343594,8455.011888136667,167.26334404773527
Gaia DR3 661432904980396160,6243.7421875,nan,nan,130.80161618206927,20.235358164110416,11.164532450268128,2.5,0.11207557846558554,4.348614375446275,36.028234273836844,0.32864776755957825,8.792969499052694,58.3947137513547,160834.58068692888,31.498960480824483,137.19198561855205,157.83713857694525,74.59214668706758,186.1280819154655,201.13362445819598,7598.066599189445,98.64585670895585,144.0527620411999,157.36185715112063,11026.23672320379,128.25895161465212
Gaia DR3 659775597359873152,4758.25048828125,nan,nan,129.38075276503707,19.374819614937756,11.187687929825302,2.5,0.06027728244941582,1.6610014980867935,29.666675847483432,0.16983699343143313,3.5495364785384216,48.43548838965355,398422.039306783,18.672827323808523,141.25786005615788,177.11328138943955,51.998643928075545,191.221907666537,208.80842438718813,7395.667053166714,123.4081977838632,177.91224829695335,182.98308151064361,12718.968803466307,111.18932550472793
Gaia DR3 662783036540005888,6310.81640625,nan,nan,129.14689938003244,19.503856393910475,11.188895135611489,2.5,0.1095887352870921,4.25212304215552,35.22880437248179,0.32136913574380416,8.607227810827718,57.41171610648128,164305.34818586343,30.80003056162335,134.14783489231485,154.3348928891969,73.4959026207692,183.86262481675632,198.71042306981835,7691.685919215763,96.457005406987,140.8563776590725,153.87015747516057,10853.174113413022,130.30414398542842
Gaia DR3 664311392062657920,5725.5634765625,nan,nan,129.4668640342527,19.987124790961698,11.21512094287817,2.5,0.07978735772124809,2.39426087445656,31.21412328662579,0.22650180924739804,5.1073098100928345,51.62906088434598,276899.89739380806,22.445936745809707,134.427374860023,163.19748153408634,58.77030579507163,185.31905943945293,201.59328349554474,7631.236455930451,106.70032658921033,157.0382546156328,165.4223916019149,11702.692629715511,120.84514283337836
Gaia DR3 664486794229860864,5709.4990234375,nan,nan,130.49667667639088,20.91859823252928,11.226294432106735,2.5,0.07897046355180525,2.3697474953407625,30.894540886037976,0.22418584235199676,5.056525375500668,51.21847138244246,279680.8989083869,22.2161264678532,133.05105482796586,161.52660189926107,58.3487854072219,184.28095171453475,200.47651065518747,7674.2254107946,105.60788692009764,155.4304355545834,163.72873246775725,11619.3993937333,121.71141678250807
Gaia DR3 661154625458962560,6043.46484375,nan,nan,131.4606043412311,19.61826995017367,11.228945469652926,2.5,0.10561990714657515,4.098129608957873,33.95297004713811,0.3097516602733337,8.309977870653565,55.8239496546434,170182.5906621662,29.68458719327423,129.28958280358256,148.74555321520884,71.72008306854137,180.18985456899708,194.7821699895135,7848.4638647153915,92.96375150268412,135.75517128087952,148.2976484999144,10573.15263354558,133.75514488329634
Gaia DR3 659710485655746944,7622.90283203125,nan,nan,129.07455670024686,18.67641485418815,11.23059263214919,2.5,0.27658475347296696,11.374267166787888,35.573214448788924,0.6788856858761863,22.123220427311878,58.38020580200977,63924.398666082074,31.68601342737707,118.36631180713866,124.71414741804396,76.17441558413252,172.24367029228068,184.09970204685635,8210.540102712122,57.07593817535727,93.65781578686051,114.5712151704028,8057.256986249069,175.52047362851465
Gaia DR3 661010761234636672,5677.40234375,nan,nan,130.77243114991575,18.95536418938706,11.232509462760303,2.5,0.07851970784986896,2.3562212078196896,30.71819786059847,0.22290788331172107,5.0284901608423365,50.99121514297422,281240.19678626483,22.08931898528406,132.2916123868942,160.60462381345786,58.11531338939394,183.70569220093563,199.85767127565728,7698.256626834628,105.00508740420716,154.54325379155995,162.7941848354994,11573.263002537253,122.19661490999137
Gaia DR3 659694199139816448,5688.83056640625,nan,nan,129.4711407295025,18.8112922643938,11.248559732502502,2.5,0.07736750063280701,2.321645747021554,30.26743549482666,0.21964111846981657,4.956786123564788,50.40803767736537,285308.5703354961,21.765177779824008,130.35035006278594,158.24789310573283,57.515637927617995,182.22721860208986,198.2672317812664,7760.715293916451,103.46423068366666,152.2754683241543,160.40532425769618,11454.754956722105,123.46083069574338
Gaia DR3 659745188991539968,5970.99560546875,nan,nan,129.4760626928644,18.989010469291273,11.255801623702396,2.5,0.10303939967085068,3.9980040324628323,33.12343047077684,0.30219720046301524,8.116164256083962,54.778720587619894,174246.5427942745,28.959332823757183,126.13077738544357,145.11139917718327,70.54744897205262,177.7623873770703,192.18601652443408,7955.640016092154,90.69245944984081,132.4383984884891,144.6744376779686,10388.474802821163,136.13293473927877
Gaia DR3 664302424170984576,5649.4453125,nan,nan,129.2977010233827,19.803624949832543,11.259504196459345,2.5,0.07659153642675395,2.2983605951930857,29.963865567390663,0.2174410160660894,4.908462881904376,50.013433025505215,288117.39976414194,21.546881999846814,129.04298967156348,156.6607318335062,57.109417396630555,181.22493162783985,197.1890725278347,7803.636892948581,102.42652701015162,150.74820801571664,158.7965248384795,11374.472373272052,124.33223414355822
Gaia DR3 664344824088164352,5607.1923828125,nan,nan,129.81230074952262,20.210719617398567,11.263817519323116,2.5,0.07628786351752463,2.2892479715147784,29.845063743414883,0.21657999246746165,4.889544269817105,49.85859387552383,289232.182864763,21.461452138442066,128.53135533287008,156.03959766624254,56.94991927782568,180.8312203496091,196.76556463308992,7820.627210494586,102.02042259064861,150.15051603792193,158.16692260143176,11342.949125591684,124.67776648864458
Gaia DR3 661322335343655424,6032.69189453125,nan,nan,129.97010772127365,19.947614893728684,11.266019084258522,2.5,0.10207428241647327,3.960556777460124,32.81318027159442,0.2993716386819005,8.043566807761477,54.385132660669875,175819.21008084103,28.688085593350696,124.94937502914506,143.75221506314418,70.10511677361767,176.84621781546832,191.20621715980116,7996.855006810314,89.84298965734817,131.1979158776465,143.31934635837254,10318.861244763264,137.05132076379036
Gaia DR3 664473879264894336,6116.02783203125,nan,nan,130.57157638917158,20.852209634767483,11.266617528902277,2.5,0.10201803581115217,3.9583743680555226,32.79509902765742,0.2992069633076634,8.039333999587427,54.3621492003159,175911.78105620088,28.672277425126662,124.88052342405902,143.67300241610639,70.07927368140919,176.79268215104247,191.14896393583075,7999.276582980197,89.79348293478797,131.12562110154207,143.24037223757878,10314.794946945023,137.10534912688195
Gaia DR3 664549367610037632,6093.162109375,nan,nan,129.83751397249873,21.020595033993793,11.267679840562026,2.5,0.1019182676102133,3.954503288925216,32.76302716895531,0.2989148672827008,8.031825492405732,54.32136964037611,176076.2312017692,28.644237466184286,124.75839692892251,143.53249787825115,70.03341666559842,176.69768390503936,191.04736909804328,8003.5772462819605,89.7056696949308,130.9973872337727,143.10029078897674,10307.579777275683,137.2013210599545
Gaia DR3 661292511090872960,5681.18408203125,nan,nan,130.1768363161645,19.565948691578978,11.295779365968512,2.5,0.07407483857941628,2.2228394680270336,28.97929208199671,0.21030499594176516,4.751549195987797,48.723123217728784,297632.09935135586,20.838879600682105,124.80280557980008,151.5130648070747,55.77851213728853,177.936546686732,193.6519390962956,7947.853258402858,99.06092511648495,145.79481879932482,153.57867844355974,11111.411540248693,127.27577925184495
Gaia DR3 661394009756620288,5080.8759765625,nan,nan,131.11592507722514,20.30886111205384,11.301882785054977,2.5,0.05425949184909158,1.4951751901290755,26.704899274233455,0.1528964952510453,3.201696178062205,44.56563716190913,441707.60863044596,16.80862309653614,127.15536259899022,159.4311531210926,48.17423899180011,180.56065501261514,197.2968947332534,7832.3462122702695,111.08772376033855,160.1503550599378,164.71494095773807,11834.350801761022,119.50073021011441
Gaia DR3 664309601059502464,5465.93798828125,nan,nan,129.4581204766158,19.891270673600328,11.326356871019817,2.5,0.05305008545371386,1.4618487733948118,26.109665613365387,0.1494915259388138,3.131620052783452,43.76974000913025,451591.68051568436,16.433970559667884,124.32115786368792,155.87754342744918,47.38346094414585,178.34343172770392,194.9032217465122,7929.7204762344545,108.61165553733773,156.58071485449332,161.04355930229252,11650.94870694703,121.381837474733
Gaia DR3 661458120732178688,4933.11181640625,nan,nan,130.8581157560934,20.498460614591473,11.333422080044516,2.5,0.052705993507809204,1.4523669717209082,25.940313847557935,0.14852274275451377,3.1116720400493447,43.54214092306672,454486.70173822966,16.32737701018624,123.51478952779222,154.8664949666963,47.15704702399169,177.70770615850284,194.21692854375218,7958.087991478071,107.907181725804,155.56510550335605,159.99900317723052,11598.404557355456,121.93173253956137
Gaia DR3 661768633983706880,4904.93798828125,nan,nan,131.34155609367212,20.404204016659257,11.341172961666995,2.5,0.05233107443514786,1.4420356973826132,25.75578989183685,0.14746715394767965,3.0899316198830205,43.29356229227107,457684.4203518766,16.211233766500982,122.63617881831266,153.7648668820151,46.90961931995144,177.0125098190914,193.46644645070938,7989.342469740901,107.13959425019469,154.45850791905775,158.86086548347737,11540.96671082714,122.53857045149893
Gaia DR3 664300603104864256,5345.78955078125,nan,nan,129.1939437828148,19.762162780206957,11.34811576925013,2.5,0.05199750777303534,1.4328439305516243,25.591618355956424,0.14652798232096031,3.0705844788552774,43.07188182089938,460568.1986969198,16.10790076226621,121.85447614424749,152.78474495733397,46.68883795957342,176.39176245980872,192.79634483555208,8017.458086770504,106.45666929174739,153.4739646151497,157.84826084633585,11489.699413964414,123.0853403052721
Gaia DR3 661220969817342848,5765.0263671875,nan,nan,130.47641283578923,19.257330645347267,11.35656213646626,2.5,0.07280561935415804,2.485079444177362,28.308763613579448,0.21852752775705095,5.416709815164384,48.1380842994089,261083.50098687672,22.069517932384866,117.1901292879195,140.21222519110117,58.05265761840028,171.57501800003644,186.30827541338408,8242.537747382285,92.55445794874902,132.59958036111396,141.37162513412923,10395.700738940304,136.03831024836276
Gaia DR3 661121846267457408,6792.45068359375,nan,nan,131.13529741470802,19.394058798436077,11.360087927237526,2.5,0.24548791551875937,10.095441278910315,31.573664685709208,0.6028265771171393,19.89264869747186,53.304129820380524,71092.27051060458,28.123507495312758,105.05821014468185,110.69234909344787,70.39419654312385,161.2252429217242,172.43716380072541,8771.663399258789,50.65880498837945,83.12772732718085,101.68980190508739,7355.281712884938,192.27184186510277
Gaia DR3 660993718804362368,5911.54638671875,nan,nan,130.32396290359804,18.801882635669077,11.372250657013648,2.5,0.09256007682478369,3.591398645301322,29.754708188025415,0.2715120048595667,7.3246450032278485,50.42395499263404,193076.0551193778,26.014107996785413,113.30301304219509,130.3532658274177,65.62841270613315,167.55600474929554,181.2718937470888,8440.243991787116,81.46884629492466,118.96913586263582,129.9607442282432,9615.94198977992,147.06968530760264
Gaia DR3 664403991557398784,5567.6904296875,nan,nan,129.56223520281122,20.567758963921634,11.373736835001235,2.5,0.050784841600498364,1.3994276873599467,24.994780330253224,0.1431135801052121,3.000212136692995,42.26180941878873,471371.18908262334,15.732238404557737,119.01263222670165,149.22155703113245,45.88101717340465,174.11703507417158,190.3408466942566,8122.201034325325,103.97392719082686,149.894702969259,154.16698352132124,11301.992904339042,125.12957443374016
Gaia DR3 664387808120781440,5640.12109375,nan,nan,129.3424440526408,20.17695170685676,11.374608284480775,2.5,0.06888729733547681,2.067171610490171,26.94984084351234,0.1955939957209293,4.4272092834164205,46.01110892653025,319436.79908480967,19.37951027259198,116.06272981695562,140.9024406362273,52.96749440278396,170.96558142581353,186.1545631973043,8271.919707925304,92.12358114706643,135.5846495950636,142.82339711059353,10555.638468640045,133.9770745819507
Gaia DR3 664484702582492544,6157.7158203125,nan,nan,130.35138806060507,20.82523341324989,11.381935978726862,2.5,0.09173806547670525,3.559504004078199,29.490461348260794,0.2691045521148372,7.262252323785626,50.07453709663419,194734.84248697956,25.78308083348718,112.29678697057597,129.19561916759412,65.23121927357347,166.7299200388229,180.38865747706973,8482.062259993869,80.74533440441427,117.91258985376314,128.80658349042784,9553.725995981227,148.02743588920006
Gaia DR3 661438913637806208,5608.2421875,nan,nan,130.75210802817932,20.33774305212752,11.387100773804796,2.5,0.06809922204428494,2.0435230289389588,26.64153286088246,0.1933589237150322,4.377829817825813,45.59271463364698,323039.8670625905,19.157807378270945,114.73496442137642,139.29050728669736,52.53209597068961,169.88242474876273,184.98972161265434,8324.66080269669,91.06968121418687,134.03355213089074,141.18948789045376,10469.534318827607,135.07893658936501
Gaia DR3 661247465473956480,5867.703125,nan,nan,130.380627198211,19.52629960866765,11.395896420330777,2.5,0.0702152080800956,2.396660749765551,27.301542727748238,0.210761961807248,5.229717593781237,46.78248057816556,270418.72472325567,21.28428832274336,113.02052486989288,135.22349860490712,56.59256161827415,168.1741100178066,182.65920741815154,8409.222812140082,89.26138643226467,127.88171035395823,136.3416472996083,10129.512473427338,139.61319126492901
Gaia DR3 662800216409084672,6143.27783203125,nan,nan,128.885485222362,19.62994469262564,11.399454901610358,2.5,0.09026970196009598,3.502530426211112,29.01843572501766,0.26480393649359424,7.150688610636221,49.44741432185422,197773.0592644654,25.370395706054524,110.49935965223007,127.12770839679628,64.51736060277621,165.24440174719513,178.80040367165785,8558.314517285002,79.45292102552126,116.02527574712178,126.74489964181372,9441.97295735976,149.77945486178865
Gaia DR3 659703957305494016,6395.38525390625,nan,nan,129.56699400574914,18.988693359347845,11.409949869462952,2.5,0.08940133858406922,3.4688372924187165,28.73928838913378,0.262260528849168,7.084644563315935,49.0747427639404,199616.72737907674,25.12634125602229,109.4363939515255,125.90478372048807,64.09253381551555,164.35982485459425,177.8546742588763,8604.374965866633,78.68861134864419,114.90915264086907,125.52565745360099,9375.507555616776,150.84128021696847
